index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
117	Computer	S210316	0.6666666666666666	1	2	2	1	0.2	1350.0000027	1283.3333359	2216.6666711000003	2500.000005	Minor	Wrong_doings	57	You have stopped using products tested on animals	C2_35	0.1	Hard	I2_56	32	Bears have the biggest eyes among mammals	0.722222222222222	Yes	LEFT	631.4029999998638	LEFT	1054.7357000000377	RIGHT	3339.3780999999763	RIGHT	2462.96779999966	15.099999999999996	0.2	Probable_Truth	LEFT	LEFT	2	530.6222559386733	55	2021-03-16 15:20:14.422796
138	Computer	S210316	0.8333333333333334	2	1	1	2	0.2	1150.0000023	1500.000003	1650.0000033	2066.6666708	Major	Good_deeds	13	You have shown your appreciation to your teachers	C1_51	0.0	Easy	I1_12	26	The Franco-Prussian War occurred in the 19th century	0.888888888888889	No	LEFT	890.3505000002951	LEFT	288.8115000000653	RIGHT	743.9968000003319	RIGHT	1026.297699999759	15.099999999999996	0.2	Probable_Lie	RIGHT	LEFT	3	907.6577518413114	56	2021-03-16 15:20:37.223355
29	Self	S210316	0.6666666666666666	2	1	2	1	0.4	1350.0000027	1000.000002	1650.0000033	2216.6666711000003	Minor	Wrong_doings	42	You have cursed at others	C2_42	0.85	Hard	I1_45	58	Cleopatra was born in Greece	0.944444444444444	Yes	RIGHT	414.41219999978784	RIGHT	463.4605999999621	RIGHT	3254.9087000002146	LEFT	1135.704600000281	15.499999999999996	0.4	Probable_Truth	LEFT	LEFT	2	805.6322999996155	57	2021-03-16 15:21:02.095535
81	Self	S210316	0.8333333333333334	1	2	1	2	0.6	1350.0000027	1500.000003	2500.000005	1933.3333372	Minor	Good_deeds	1	You have stolen something	C2_46	0.0	Hard	I2_60	52	"Statue of Liberty is 151 feet tall"	0.833333333333333	No	RIGHT	472.5415000002613	RIGHT	452.77409999971496	RIGHT	2854.481300000316	RIGHT	1786.6745999999694	16.099999999999998	0.6	Probable_Truth	RIGHT	RIGHT	2	494.9354999998832	58	2021-03-16 15:21:28.023220
10	Self	S210316	0.5	2	1	1	2	0.5	1350.0000027	1500.000003	1783.3333369	2216.6666711000003	Major	Good_deeds	14	You have assisted in a crime	C2_8	0.05	Hard	I2_31	31	Statute of Liberty is in New York	0.0	Yes	RIGHT	521.8832999998995	RIGHT	303.7868999999773	RIGHT	1309.2698000000382	RIGHT	928.4490999998524	16.599999999999998	0.5	Probable_Truth	RIGHT	RIGHT	6	769.2044000000351	59	2021-03-16 15:21:51.286799
49	Self	S210316	0.5	1	2	1	2	0.5	1216.6666691	1350.0000027	1650.0000033	2216.6666711000003	Minor	Good_deeds	4	You have helped your parents when asked to	C2_34	0.2	Easy	I1_60	59	Africa is the continent with the least rainfall	0.0	No	RIGHT	488.1673999998384	RIGHT	522.8413999998338	LEFT	2391.745299999912	RIGHT	2725.568900000326	17.099999999999998	0.5	Probable_Truth	LEFT	LEFT	1	1293.494500000179	60	2021-03-16 15:22:17.728091
52	Self	S210316	0.5	1	2	2	1	0.7	1350.0000027	1066.6666688	2350.0000047	2066.6666708	Minor	Wrong_doings	34	You have helped others to pick up their belongings	C2_16	0.8	Hard	I1_47	36	Most plants emit oxygen in the day	0.611111111111111	Yes	RIGHT	311.5219999999681	RIGHT	584.5171999999366	RIGHT	1981.2738000000536	RIGHT	1446.6363999999885	17.799999999999997	0.7	Probable_Truth	LEFT	RIGHT	5	1293.1825999999091	61	2021-03-16 15:22:42.758297
136	Computer	S210316	0.8333333333333334	2	1	1	2	0.6	1433.3333362	1283.3333359	1933.3333372	1783.3333369	Minor	Good_deeds	38	You have violated a traffic law	C2_19	0.15	Hard	I1_26	36	Polish is 20th most spoken language in the World	0.888888888888889	No	LEFT	1029.969600000186	RIGHT	360.5126000002201	LEFT	1751.140899999882	LEFT	2331.254899999749	17.799999999999997	0.6	Probable_Truth	RIGHT	RIGHT	3	616.4738497716576	62	2021-03-16 15:23:07.855556
27	Self	S210316	0.6666666666666666	2	1	1	2	0.3	1066.6666688	1433.3333362	2500.000005	1933.3333372	Major	Good_deeds	40	You have engaged in underage smoking	C1_6	0.7	Easy	I1_53	53	Saturn's rings are between 30 and 300 feet thick	0.0	No	RIGHT	547.9507999998532	RIGHT	512.4073000001772	RIGHT	2190.436800000043	LEFT	2476.188699999966	18.1	0.3	Probable_Truth	LEFT	LEFT	2	1568.301600000268	63	2021-03-16 15:23:34.663561
61	Self	S210316	0.5	2	1	2	1	0.2	1283.3333359	1216.6666691	1933.3333372	1933.3333372	Minor	Good_deeds	60	You have been restricting your electricity consumption	C2_43	0.55	Easy	I2_21	24	The first Olympic Games was held in the 5th century B.C	0.0	No	RIGHT	1437.5205000001188	RIGHT	16.754799999944225	RIGHT	1996.1859000000004	RIGHT	2207.14100000032	18.3	0.2	Probable_Truth	LEFT	RIGHT	5	980.64340000019	64	2021-03-16 15:24:00.239222
79	Self	S210316	0.6666666666666666	2	1	2	1	0.1	1216.6666691	1000.000002	1650.0000033	1933.3333372	Minor	Wrong_doings	11	You have helped with household chores	C1_15	0.5	Hard	I2_16	5	French is Singapore's official language	0.0	Yes	RIGHT	463.3620999998129	RIGHT	415.5805000000328	LEFT	1437.9501999997046	RIGHT	1295.9980000000542	18.4	0.1	Probable_Truth	LEFT	LEFT	1	1224.7207999998864	65	2021-03-16 15:24:23.454061
28	Self	S210316	0.6666666666666666	2	1	2	1	0.5	1216.6666691	1066.6666688	1500.000003	2500.000005	Minor	Wrong_doings	47	You have sign up to sponsor a needy child	C1_37	0.1	Easy	I2_58	21	Last day of the year is 30th December	0.0	Yes	RIGHT	445.3696000000491	RIGHT	343.4519000002183	RIGHT	1114.3818000000465	LEFT	2928.828000000067	18.9	0.5	Probable_Truth	RIGHT	RIGHT	5	1276.256099999955	66	2021-03-16 15:24:48.422459
21	Self	S210316	0.6666666666666666	1	2	2	1	0.4	1433.3333362	1000.000002	1933.3333372	2350.0000047	Minor	Wrong_doings	57	You have stopped using products tested on animals	C2_35	0.1	Hard	I2_56	32	Bears have the biggest eyes among mammals	0.722222222222222	Yes	RIGHT	424.2847000000438	LEFT	925.2156000002288	LEFT	2937.256300000172	RIGHT	2278.7208999998256	18.5	0.4	Probable_Lie	RIGHT	RIGHT	2	658.7948000001234	67	2021-03-16 15:25:14.934263
25	Self	S210316	0.6666666666666666	2	1	1	2	0.1	1150.0000023	1150.0000023	1933.3333372	2066.6666708	Major	Wrong_doings	18	You have offered a listening ear to a friend	C2_6	1.0	Easy	I2_8	45	Algeria is Africa's second largest country	0.888888888888889	No	RIGHT	1268.326600000364	LEFT	380.73739999981626	RIGHT	2832.4416000000383	RIGHT	1475.2023999999435	18.4	0.1	Probable_Lie	RIGHT	RIGHT	2	795.8374999998341	68	2021-03-16 15:25:40.567015
39	Self	S210316	0.8333333333333334	1	2	2	1	0.7	1433.3333362	1433.3333362	1650.0000033	1500.000003	Major	Wrong_doings	33	You have taken part in burglary	C2_33	0.95	Hard	I2_46	17	There are 20 bones in the human skull	0.0	Yes	RIGHT	287.0130999999674	RIGHT	543.6287999996239	RIGHT	2403.747399999702	LEFT	1743.6549999997624	19.1	0.7	Probable_Truth	RIGHT	RIGHT	6	860.7994999997572	69	2021-03-16 15:26:04.999224
123	Computer	S210316	0.6666666666666666	2	1	1	2	0.5	1283.3333359	1150.0000023	2350.0000047	2066.6666708	Major	Good_deeds	40	You have engaged in underage smoking	C1_6	0.7	Easy	I1_53	53	Saturn's rings are between 30 and 300 feet thick	0.0	No	LEFT	1356.023499999992	LEFT	352.83650000019406	RIGHT	2295.970099999977	LEFT	1860.0268000000144	19.1	0.5	Probable_Truth	LEFT	RIGHT	4	841.4717616518283	70	2021-03-16 15:26:31.118687
5	Self	S210316	0.5	1	2	2	1	0.3	1433.3333362	1216.6666691	2066.6666708	2350.0000047	Minor	Good_deeds	35	You have been physically hurt to protect others	C1_7	0.95	Easy	I1_17	31	Singapore is a poor country	0.0555555555555556	No	RIGHT	1113.6073000002398	RIGHT	756.6375000001244	LEFT	1053.55980000013	LEFT	4592.373200000111	19.4	0.3	Probable_Truth	RIGHT	LEFT	3	1996.9044000004037	71	2021-03-16 15:27:00.271392
97	Computer	S210316	0.5	1	2	1	2	0.7	1433.3333362	1500.000003	1783.3333369	1500.000003	Major	Wrong_doings	16	You have pretended to be busy to avoid a social situation	C2_48	0.0	Hard	I2_5	17	Fibers in oranges can be used to make fabric	0.0	No	LEFT	616.8652999999722	RIGHT	2327.2093000000496	Time_Max_Exceeded	5000.195300000087	LEFT	2332.6521999997567	19.4	0.7	Probable_Truth	RIGHT	LEFT	1	729.889104907282	72	2021-03-16 15:27:30.070976
62	Self	S210316	0.5	2	1	2	1	0.1	1350.0000027	1350.0000027	2216.6666711000003	2066.6666708	Major	Wrong_doings	23	You have returned your trays in food courts	C1_23	0.2	Hard	I1_24	44	Feijoa is a type of grape	0.0	Yes	RIGHT	528.515200000129	LEFT	824.0049000000909	RIGHT	1888.7954000001628	RIGHT	1279.276000000209	19.3	0.1	Probable_Lie	LEFT	LEFT	4	930.5281999995714	73	2021-03-16 15:27:55.078448
22	Self	S210316	0.6666666666666666	1	2	2	1	0.8	1500.000003	1350.0000027	1783.3333369	2066.6666708	Major	Good_deeds	35	You have bought cigarettes for a minor	C1_22	0.95	Hard	I1_19	40	Malay is one of the races in Singapore	0.0	Yes	RIGHT	808.2841000000371	LEFT	979.1206999998394	LEFT	1575.1071999998203	LEFT	2295.7102999998824	18.5	0.8	Probable_Lie	RIGHT	RIGHT	1	677.4153999999726	74	2021-03-16 15:28:20.686577
85	Self	S210316	0.8333333333333334	1	2	2	1	0.4	1000.000002	1350.0000027	1500.000003	1650.0000033	Major	Wrong_doings	46	You have used heroin	C1_43	0.65	Hard	I2_52	25	It sometimes snows in Singapore	0.0555555555555556	Yes	RIGHT	760.0649999999405	LEFT	1516.650799999752	LEFT	1791.8675000000803	LEFT	1377.1151000000827	18.1	0.4	Probable_Lie	RIGHT	RIGHT	1	731.2550000001465	75	2021-03-16 15:28:44.935614
56	Self	S210316	0.5	2	1	1	2	0.4	1433.3333362	1150.0000023	2500.000005	1783.3333369	Minor	Wrong_doings	59	You have engaged in drink-driving	C1_42	1.0	Hard	I1_44	21	Penguin can fly with their wings	0.944444444444444	No	RIGHT	1321.9786000004206	LEFT	328.3462999997937	LEFT	2279.255899999953	LEFT	1624.76979999974	17.7	0.4	Probable_Lie	RIGHT	RIGHT	1	1071.5179999997415	76	2021-03-16 15:29:11.006293
73	Self	S210316	0.6666666666666666	2	1	1	2	0.5	1350.0000027	1500.000003	2066.6666708	2216.6666711000003	Major	Wrong_doings	11	You have taken part in violent demonstration	C1_36	0.0	Hard	I1_10	46	There are 9 rings in the Olympic flag	0.722222222222222	Yes	RIGHT	550.264900000002	RIGHT	313.0895999997847	LEFT	3792.601399999967	LEFT	1528.56840000004	18.2	0.5	Probable_Truth	LEFT	LEFT	1	915.3873000000204	77	2021-03-16 15:29:37.815159
54	Self	S210316	0.5	1	2	2	1	0.4	1000.000002	1150.0000023	2500.000005	1500.000003	Major	Good_deeds	50	You have been convicted in court	C1_31	1.0	Easy	I1_27	60	There are 10 continents in the World	0.0555555555555556	Yes	RIGHT	319.2309999999452	RIGHT	1734.260500000346	RIGHT	2716.6096000000834	LEFT	1040.1139999999032	18.6	0.4	Probable_Truth	LEFT	RIGHT	4	704.0626000002703	78	2021-03-16 15:30:03.053855
76	Self	S210316	0.6666666666666666	2	1	2	1	0.3	1066.6666688	1350.0000027	1783.3333369	2350.0000047	Major	Good_deeds	54	You have fabricated facts about yourself	C2_30	1.0	Easy	I2_25	10	Mozambique is the world's poorest country	0.0555555555555556	No	RIGHT	465.0178000001688	RIGHT	295.8472999998776	RIGHT	2359.842100000151	RIGHT	2558.98389999993	18.9	0.3	Probable_Lie	LEFT	LEFT	3	758.074299999862	79	2021-03-16 15:30:28.622053
67	Self	S210316	0.6666666666666666	1	2	1	2	0.2	1283.3333359	1433.3333362	1783.3333369	2066.6666708	Major	Good_deeds	27	You have started an NGO using your savings	C2_47	0.9	Easy	I1_6	6	The Earth is round	0.0	Yes	RIGHT	312.3583999999937	RIGHT	635.6057000002693	RIGHT	2200.138600000173	LEFT	2527.259800000138	19.1	0.2	Probable_Truth	LEFT	LEFT	1	1238.4615999999369	80	2021-03-16 15:30:54.671366
18	Self	S210316	0.6666666666666666	1	2	1	2	0.3	1000.000002	1283.3333359	1650.0000033	1500.000003	Minor	Wrong_doings	50	You have deceived a loved one	C2_1	0.65	Easy	I1_15	56	Nanyang Technological University is in Australia	0.611111111111111	No	RIGHT	736.614599999939	RIGHT	1879.7492999997305	LEFT	1481.611299999713	LEFT	2092.6015000000007	19.4	0.3	Probable_Truth	LEFT	LEFT	2	879.7974000003705	81	2021-03-16 15:31:19.751144
105	Computer	S210316	0.5	2	1	1	2	0.5	1066.6666688	1066.6666688	2350.0000047	1933.3333372	Minor	Wrong_doings	17	You have been donating all your excess food to a food bank	C1_53	1.0	Hard	I2_2	2	The sun rises at night	0.888888888888889	No	LEFT	584.6750999999131	RIGHT	361.4930000003369	LEFT	2720.184599999812	LEFT	3581.423099999938	19.4	0.5	Probable_Truth	LEFT	RIGHT	5	950.3301675711	82	2021-03-16 15:31:46.933885
58	Self	S210316	0.5	2	1	1	2	0.8	1500.000003	1283.3333359	1783.3333369	1650.0000033	Major	Good_deeds	14	You have given directions to a lost tourist	C1_60	0.45	Hard	I1_41	23	Mageirocophobia is a fear of deathly disease	0.777777777777778	Yes	RIGHT	1153.791799999908	RIGHT	446.9377999998869	RIGHT	3528.526300000067	RIGHT	1223.7371999999596	20.2	0.8	Probable_Truth	RIGHT	LEFT	1	1320.191899999827	83	2021-03-16 15:32:13.397727
121	Computer	S210316	0.6666666666666666	2	1	1	2	0.8	1433.3333362	1350.0000027	2066.6666708	1650.0000033	Major	Wrong_doings	18	You have offered a listening ear to a friend	C2_6	1.0	Easy	I2_8	45	Algeria is Africa's second largest country	0.888888888888889	No	LEFT	1289.3063000001348	LEFT	304.93899999964924	LEFT	4080.3796999998663	RIGHT	1227.7346000000762	20.2	0.8	Probable_Lie	LEFT	RIGHT	2	974.678216492375	84	2021-03-16 15:32:40.342542
98	Computer	S210316	0.5	1	2	1	2	0.2	1150.0000023	1216.6666691	1933.3333372	2350.0000047	Minor	Good_deeds	24	You have made someone cry	C2_10	0.95	Hard	I1_37	23	A caterpillar has more muscle than a human	0.0	No	LEFT	504.5187000000624	LEFT	1965.1871000000936	LEFT	1430.2612999999835	RIGHT	1067.1449000001303	20.2	0.2	Probable_Lie	RIGHT	LEFT	6	605.0646427017558	85	2021-03-16 15:33:05.125706
77	Self	S210316	0.6666666666666666	2	1	2	1	0.7	1433.3333362	1216.6666691	1933.3333372	2066.6666708	Major	Good_deeds	36	You have volunteered for a disaster-related humanitarian mission	C2_54	0.0	Hard	I1_39	16	Earth's atmosphere extends up to 10,000km into space	0.0555555555555556	Yes	RIGHT	499.5471000001999	RIGHT	288.2241000002068	RIGHT	2398.66260000008	RIGHT	1960.2113999999349	20.9	0.7	Probable_Truth	RIGHT	RIGHT	5	618.4377999998105	86	2021-03-16 15:33:30.118378
127	Computer	S210316	0.6666666666666666	2	1	2	1	0.7	1350.0000027	1500.000003	1933.3333372	2350.0000047	Minor	Good_deeds	6	You have been arrested	C1_9	0.0	Hard	I1_21	28	Brazil is in South America	0.0555555555555556	No	LEFT	1208.8214999998854	LEFT	264.3772000001263	RIGHT	1482.5568000001113	LEFT	1455.1971000000776	20.9	0.7	Probable_Lie	LEFT	RIGHT	1	868.749382344666	87	2021-03-16 15:33:55.102133
59	Self	S210316	0.5	2	1	1	2	0.6	1150.0000023	1066.6666688	1500.000003	2216.6666711000003	Major	Wrong_doings	42	You have faked an illness	C2_59	0.05	Easy	I2_51	41	A triangle has three sides	0.0555555555555556	Yes	RIGHT	966.2952999997289	RIGHT	760.8445999999276	RIGHT	2487.7347999999984	LEFT	2321.0512000000563	21.5	0.6	Probable_Truth	RIGHT	RIGHT	5	664.5432000000255	88	2021-03-16 15:34:20.807158
13	Self	S210316	0.5	2	1	2	1	0.4	1150.0000023	1150.0000023	2350.0000047	1500.000003	Major	Wrong_doings	52	You have watched a pirated movie	C2_52	1.0	Easy	I2_30	58	The current century is 21st	0.0	No	RIGHT	554.6849999996084	RIGHT	535.5829000000085	RIGHT	1765.048399999614	LEFT	1622.9465999999777	21.9	0.4	Probable_Truth	RIGHT	LEFT	1	1226.5769000000546	89	2021-03-16 15:34:45.238458
84	Self	S210316	0.8333333333333334	1	2	2	1	0.7	1150.0000023	1216.6666691	2066.6666708	2350.0000047	Major	Wrong_doings	26	You have rescued others from a catastrophe	C1_19	1.0	Easy	I2_38	28	Astatine is the rarest element in the Earth's crust	0.0	No	RIGHT	704.1712999998708	LEFT	815.2035000002797	RIGHT	2445.532000000185	LEFT	1656.0699999999997	21.2	0.7	Probable_Lie	RIGHT	RIGHT	1	727.9773000000205	90	2021-03-16 15:35:10.942562
87	Self	S210316	0.8333333333333334	1	2	2	1	0.5	1433.3333362	1066.6666688	2350.0000047	2216.6666711000003	Major	Good_deeds	31	You have stopped using plastics completely	C1_49	0.0	Easy	I1_25	38	Slavery was abolished in Cuba in 1886	0.888888888888889	Yes	RIGHT	334.0447000000495	RIGHT	523.8740999998299	RIGHT	2102.1295000000464	LEFT	2280.089500000031	21.7	0.5	Probable_Truth	LEFT	LEFT	1	1396.530299999995	91	2021-03-16 15:35:37.222457
91	Self	S210316	0.8333333333333334	2	1	1	2	0.5	1433.3333362	1000.000002	1783.3333369	2066.6666708	Major	Wrong_doings	45	You have blackmailed others for money	C2_23	0.9	Hard	I2_50	43	The Seine river is 50 feet above sea level	0.0	No	RIGHT	1066.9566999999915	RIGHT	247.458800000004	RIGHT	2399.128000000019	LEFT	1934.271600000102	22.2	0.5	Probable_Truth	LEFT	LEFT	1	600.1565000001392	92	2021-03-16 15:36:02.325724
33	Self	S210316	0.8333333333333334	1	2	1	2	0.3	1283.3333359	1350.0000027	1933.3333372	1650.0000033	Minor	Good_deeds	48	You have said thank you when you have received help	C2_36	0.0	Hard	I1_13	42	Beef comes from cows	0.666666666666667	Yes	RIGHT	271.9144000002416	RIGHT	732.5197000000117	RIGHT	1896.539700000176	RIGHT	2016.1951999998564	22.5	0.3	Probable_Truth	RIGHT	RIGHT	4	574.7744000000239	93	2021-03-16 15:36:26.606517
131	Computer	S210316	0.8333333333333334	1	2	1	2	0.8	1283.3333359	1350.0000027	2500.000005	1650.0000033	Major	Good_deeds	36	You have told someone's secret to others	C2_27	0.85	Easy	I2_17	1	Singapore ranked 8th in World's smallest countries	0.764705882352941	Yes	LEFT	392.6704000000427	LEFT	1074.063699999897	LEFT	3311.588099999881	LEFT	2893.2426999999734	22.5	0.8	Probable_Lie	RIGHT	RIGHT	1	611.4719607178323	94	2021-03-16 15:36:54.253276
106	Computer	S210316	0.5	2	1	1	2	0.3	1350.0000027	1216.6666691	1933.3333372	1650.0000033	Major	Good_deeds	14	You have assisted in a crime	C2_8	0.05	Hard	I2_31	31	Statute of Liberty is in New York	0.0	Yes	LEFT	1508.751200000006	LEFT	248.27370000002705	RIGHT	1048.2160999999903	LEFT	1262.2130999998262	22.5	0.3	Probable_Lie	LEFT	LEFT	4	982.7962593840656	95	2021-03-16 15:37:18.029885
132	Computer	S210316	0.8333333333333334	1	2	2	1	0.4	1150.0000023	1216.6666691	1500.000003	2350.0000047	Major	Wrong_doings	59	You have eaten something in the MRT train	C1_59	0.2	Hard	I2_22	35	February has 30 days	0.0	No	RIGHT	431.673900000078	LEFT	686.7570999997952	LEFT	3867.3351000002185	LEFT	3344.0089000000626	22.1	0.4	Probable_Truth	RIGHT	RIGHT	5	745.6718089180948	96	2021-03-16 15:44:12.140810
9	Self	S210316	0.5	2	1	1	2	0.7	1000.000002	1433.3333362	1650.0000033	1783.3333369	Minor	Wrong_doings	17	You have been donating all your excess food to a food bank	C1_53	1.0	Hard	I2_2	2	The sun rises at night	0.888888888888889	No	RIGHT	1151.905799999895	LEFT	335.8502999999473	LEFT	1416.456399999788	LEFT	3187.753899999734	21.4	0.7	Probable_Lie	RIGHT	RIGHT	3	1200.0269999998636	97	2021-03-16 15:44:37.884670
63	Self	S210316	0.5	2	1	2	1	0.7	1066.6666688	1433.3333362	1650.0000033	1500.000003	Minor	Good_deeds	43	You have organized a violent protest	C2_2	1.0	Hard	I2_45	53	The Earth turns the closest to the sun in May	0.166666666666667	Yes	RIGHT	1463.0692999999155	LEFT	729.2099000001144	Time_Max_Exceeded	5000.320900000133	LEFT	1780.4975999997623	20.700000000000003	0.7	Probable_Lie	LEFT	LEFT	5	1308.9170999996895	98	2021-03-16 15:45:06.389179
89	Self	S210316	0.8333333333333334	2	1	1	2	0.3	1000.000002	1216.6666691	1650.0000033	1500.000003	Minor	Good_deeds	12	You have taken months off to volunteer	C2_56	0.85	Hard	I1_3	3	There are 30 hours in a day	0.0	Yes	RIGHT	1631.5208000000894	LEFT	713.222300000325	LEFT	3176.646899999924	RIGHT	2062.767299999905	20.4	0.3	Probable_Lie	LEFT	LEFT	6	740.9152999998696	99	2021-03-16 15:45:32.653001
118	Computer	S210316	0.6666666666666666	1	2	2	1	0.3	1000.000002	1500.000003	2350.0000047	2350.0000047	Major	Good_deeds	35	You have bought cigarettes for a minor	C1_22	0.95	Hard	I1_19	40	Malay is one of the races in Singapore	0.0	Yes	LEFT	894.7467999996661	LEFT	1084.0744000001905	RIGHT	1803.0120999997048	LEFT	1600.2077000002828	20.4	0.3	Probable_Lie	RIGHT	RIGHT	1	577.0235509722315	100	2021-03-16 15:45:58.388669
99	Computer	S210316	0.5	1	2	1	2	0.6	1500.000003	1066.6666688	2350.0000047	1783.3333369	Major	Wrong_doings	7	You have cheated on a national exam	C1_39	0.05	Hard	I1_14	14	The hyoid bone is the only jointless bone	0.611111111111111	Yes	LEFT	473.1680999998389	RIGHT	771.2871000003361	LEFT	2214.603700000225	LEFT	2272.6697000002787	20.4	0.6	Probable_Truth	LEFT	RIGHT	4	909.4784285180052	101	2021-03-16 15:46:24.309372
3	Self	S210316	0.5	1	2	1	2	0.7	1500.000003	1150.0000023	2350.0000047	1783.3333369	Major	Wrong_doings	7	You have cheated on a national exam	C1_39	0.05	Hard	I1_14	14	The hyoid bone is the only jointless bone	0.611111111111111	Yes	RIGHT	151.81089999987307	RIGHT	539.5895000001474	LEFT	998.9427000000431	LEFT	1522.966500000166	21.1	0.7	Probable_Truth	RIGHT	RIGHT	6	1298.9745999998377	102	2021-03-16 15:46:48.180802
23	Self	S210316	0.6666666666666666	1	2	2	1	0.2	1150.0000023	1150.0000023	2350.0000047	1783.3333369	Major	Wrong_doings	1	You have held the elevator doors for others	C1_50	0.0	Hard	I2_34	34	Today is a weekday	0.0	Yes	RIGHT	455.4533000000447	RIGHT	532.2926999997435	RIGHT	1345.4138000006424	RIGHT	1528.200900000229	21.3	0.2	Probable_Truth	LEFT	LEFT	1	1586.352000000261	103	2021-03-16 15:47:12.638544
57	Self	S210316	0.5	2	1	1	2	0.3	1216.6666691	1000.000002	2066.6666708	2350.0000047	Major	Wrong_doings	29	You have provided shelter for stray animals	C1_29	0.9	Easy	I1_23	45	Kangaroos live in Africa	0.777777777777778	No	RIGHT	413.8111000002027	LEFT	305.9617999997499	LEFT	1208.400900000015	RIGHT	1059.5897000002878	21.0	0.3	Probable_Lie	LEFT	RIGHT	1	1094.0891000000192	104	2021-03-16 15:47:35.925530
68	Self	S210316	0.6666666666666666	1	2	2	1	0.1	1216.6666691	1000.000002	2216.6666711000003	2216.6666711000003	Minor	Good_deeds	9	You have done something against your values	C2_20	0.95	Easy	I1_52	33	Arabi is the oldest surviving breed of horse	1.0	No	RIGHT	80.23159999993368	RIGHT	257.17489999988175	LEFT	3415.954300000521	LEFT	2672.436800000469	21.1	0.1	Probable_Truth	RIGHT	RIGHT	5	499.2400000000998	105	2021-03-16 15:48:02.078015
17	Self	S210316	0.6666666666666666	1	2	1	2	0.7	1066.6666688	1500.000003	2216.6666711000003	2216.6666711000003	Major	Good_deeds	22	You have lied to your parents	C1_24	0.95	Easy	I2_26	19	Some owl species hunt fish	0.111111111111111	Yes	RIGHT	359.04590000063763	RIGHT	87.73759999985487	RIGHT	2736.124000000018	RIGHT	1439.3489000003683	21.8	0.7	Probable_Truth	LEFT	LEFT	2	1269.1806000002543	106	2021-03-16 15:48:27.549360
48	Self	S210316	0.5	1	2	1	2	0.3	1500.000003	1433.3333362	2066.6666708	2350.0000047	Major	Good_deeds	16	You have adopted a zero-waste lifestyle	C1_4	0.7	Hard	I2_36	55	The Eiffel Tower is in Paris	1.0	No	RIGHT	287.71899999992456	LEFT	630.2807000001849	RIGHT	2032.401899999968	LEFT	1235.0303000002896	21.5	0.3	Probable_Lie	LEFT	RIGHT	2	668.0151000000478	107	2021-03-16 15:48:52.325099
36	Self	S210316	0.8333333333333334	1	2	2	1	0.8	1500.000003	1216.6666691	1500.000003	1933.3333372	Major	Wrong_doings	59	You have eaten something in the MRT train	C1_59	0.2	Hard	I2_22	35	February has 30 days	0.0	No	RIGHT	225.47320000012405	RIGHT	564.5813999999518	LEFT	1686.0747999999148	LEFT	1407.3277000006783	22.3	0.8	Probable_Truth	RIGHT	RIGHT	5	640.1992999999493	108	2021-03-16 15:49:15.573903
20	Self	S210316	0.6666666666666666	1	2	2	1	0.5	1283.3333359	1216.6666691	1500.000003	1650.0000033	Minor	Good_deeds	58	You have taken responsibility for your actions	C2_3	1.0	Easy	I2_40	26	The hardest bone in human body is the jawbone	0.666666666666667	No	RIGHT	80.80669999981183	RIGHT	270.11920000040845	LEFT	3622.44869999995	RIGHT	2319.754500000272	22.8	0.5	Probable_Truth	RIGHT	RIGHT	4	457.8701999998884	109	2021-03-16 15:49:40.548686
86	Self	S210316	0.8333333333333334	1	2	2	1	0.1	1283.3333359	1150.0000023	1650.0000033	2066.6666708	Minor	Good_deeds	49	You have kidnapped someone	C1_1	0.0	Easy	I1_57	60	Vegetarians can eat vegetable products	0.0555555555555556	Yes	LEFT	2144.284699999844	RIGHT	1118.9346999999543	RIGHT	3998.9977999994153	LEFT	895.6602999996903	22.8	0.1	Probable_Lie	RIGHT	RIGHT	1	462.675599999784	110	2021-03-16 15:50:07.892774
35	Self	S210316	0.8333333333333334	1	2	1	2	0.6	1216.6666691	1066.6666688	2500.000005	1783.3333369	Major	Good_deeds	36	You have told someone's secret to others	C2_27	0.85	Easy	I2_17	1	Singapore ranked 8th in World's smallest countries	0.764705882352941	Yes	RIGHT	744.786700000077	RIGHT	558.1843999998455	LEFT	1872.1653000002332	LEFT	2915.1904000000286	23.4	0.6	Probable_Truth	RIGHT	RIGHT	2	650.933900000382	111	2021-03-16 15:50:33.773385
