index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
87	Self	S200217	0.8333333333333334	1	2	2	1	0.2	1433.3333362	1150.0000023	1783.3333369	1783.3333369	Major	Wrong_doings	60	You have sorted your trash into recycling bin	C2_60	0.0	Hard	I1_2	13	Polish is 20th most spoken language in the World	0.944444444444444	No	RIGHT	168.6200999997709	RIGHT	218.5804000000644	LEFT	2740.7419999999547	RIGHT	2055.3976000001057	13.999999999999991	0.2	Probable_Truth	LEFT	LEFT	1	442.3565000001872	54	2020-02-17 11:33:28.353975
114	Computer	S200217	0.6666666666666666	1	2	1	2	0.1	1000.000002	1500.000003	2216.6666711000003	1500.000003	Major	Good_deeds	1	You have been arrested	C2_58	0.0	Hard	I2_41	4	Summer is hotter than winter	0.0	Yes	LEFT	145.31040000019857	LEFT	403.6137000002782	RIGHT	1176.2165000000095	LEFT	951.033499999994	13.999999999999991	0.1	Probable_Lie	RIGHT	LEFT	6	573.591634424335	55	2020-02-17 11:33:50.384817
71	Self	S200217	0.6666666666666666	1	2	2	1	0.7	1150.0000023	1350.0000027	1500.000003	1500.000003	Minor	Good_deeds	35	You have engaged in arson	C1_36	0.0	Hard	I2_50	47	The first Grammy awards was held in 1959	0.0555555555555556	Yes	RIGHT	336.3038999996206	LEFT	956.2918000001446	RIGHT	1995.879000000059	LEFT	1184.0632000003095	13.299999999999994	0.7	Probable_Lie	LEFT	LEFT	5	369.95429999979024	56	2020-02-17 11:34:13.305522
111	Computer	S200217	0.5	2	1	2	1	0.5	1433.3333362	1433.3333362	2066.6666708	1500.000003	Major	Good_deeds	11	You have held the elevator doors for others	C1_37	0.0	Easy	I1_15	39	It takes 500 days to travel from Earth to Mars	0.722222222222222	Yes	LEFT	18.46750000004249	LEFT	365.8139999997729	RIGHT	1102.11419999996	RIGHT	1215.785999999753	13.299999999999994	0.5	Probable_Lie	LEFT	LEFT	4	513.3702326481865	57	2020-02-17 11:34:35.528287
25	Self	S200217	0.6666666666666666	2	1	1	2	0.6	1433.3333362	1066.6666688	2350.0000047	1933.3333372	Major	Wrong_doings	33	You have rescued others from a catastrophe	C1_59	0.2	Easy	I2_40	28	Milwaukee Art Museum is located in California	0.0	Yes	LEFT	841.8627999999444	LEFT	1120.1466000002256	RIGHT	2200.215599999865	RIGHT	2085.0432000002	13.299999999999994	0.6	Probable_Lie	LEFT	LEFT	5	586.2403000000995	58	2020-02-17 11:35:01.720869
24	Self	S200217	0.6666666666666666	2	1	1	2	0.5	1000.000002	1433.3333362	2500.000005	2066.6666708	Major	Good_deeds	18	You have returned your trays in food courts	C2_33	0.05	Easy	I2_18	18	Algeria is Africa's second largest country	0.666666666666667	No	RIGHT	1260.8320999997886	LEFT	224.3969000001016	RIGHT	1367.3988999998985	RIGHT	1847.1654999998464	12.799999999999994	0.5	Probable_Lie	LEFT	LEFT	6	1568.2885999999598	59	2020-02-17 11:35:27.561352
35	Self	S200217	0.8333333333333334	1	2	1	2	0.8	1433.3333362	1150.0000023	2500.000005	2500.000005	Minor	Good_deeds	26	You have helped your parents when asked to	C2_34	0.0	Hard	I2_8	50	Cernan was the second last man to walk on the Moon	0.944444444444444	Yes	RIGHT	184.9106999998185	LEFT	1236.9032999999945	RIGHT	2320.3575000002274	RIGHT	1956.232900000032	11.999999999999991	0.8	Probable_Lie	RIGHT	RIGHT	1	807.3190999998587	60	2020-02-17 11:35:54.225143
142	Computer	S200217	0.8333333333333334	2	1	2	1	0.3	1350.0000027	1500.000003	1933.3333372	1500.000003	Minor	Wrong_doings	23	You have shown your appreciation to your teachers	C1_17	0.65	Easy	I2_43	43	Last day of the year is 30th December	1.0	No	LEFT	1068.9320000001317	LEFT	206.53989999982517	LEFT	3628.4507999998814	RIGHT	1007.7298000001064	11.999999999999991	0.3	Probable_Lie	RIGHT	LEFT	2	510.5764707495169	61	2020-02-17 11:36:19.513016
136	Computer	S200217	0.8333333333333334	2	1	1	2	0.8	1150.0000023	1216.6666691	2066.6666708	2066.6666708	Minor	Good_deeds	47	You have sign up to sponsor a needy child	C1_47	0.05	Hard	I2_34	21	R. Amundsen discovered the South Pole	0.111111111111111	No	LEFT	929.6790000003056	RIGHT	327.5389999998879	RIGHT	1463.2759999999507	RIGHT	2101.924699999927	11.999999999999991	0.8	Probable_Truth	RIGHT	RIGHT	3	777.4657475501376	62	2020-02-17 11:36:44.192185
45	Self	S200217	0.8333333333333334	2	1	2	1	0.4	1433.3333362	1283.3333359	2500.000005	2066.6666708	Minor	Good_deeds	8	You have bribed someone to improve a grade	C1_8	0.85	Easy	I2_52	34	Afghan Hound is the first cloned cat	0.0555555555555556	No	RIGHT	253.64259999969363	RIGHT	199.19000000027157	LEFT	2096.3329999999587	LEFT	1375.1455000001442	12.399999999999991	0.4	Probable_Truth	RIGHT	RIGHT	4	1353.1082999998034	63	2020-02-17 11:37:09.328122
119	Computer	S200217	0.6666666666666666	1	2	2	1	0.5	1150.0000023	1216.6666691	1783.3333369	2350.0000047	Minor	Good_deeds	10	You have taken part in violent demonstration	C1_46	0.15	Hard	I1_39	60	Singapore is in Africa	0.888888888888889	No	LEFT	160.29740000021775	LEFT	1231.8363999997928	LEFT	1388.0773000000772	LEFT	1590.6683000002886	12.399999999999991	0.5	Probable_Lie	LEFT	RIGHT	2	757.6101404679189	64	2020-02-17 11:37:33.528553
134	Computer	S200217	0.8333333333333334	1	2	2	1	0.2	1350.0000027	1433.3333362	2066.6666708	1500.000003	Major	Wrong_doings	27	You have used a fake name online	C1_14	0.25	Easy	I2_36	55	Saturn's rings are between 30 and 300 feet thick	0.0	Yes	LEFT	158.5283999997955	LEFT	257.7051999996911	RIGHT	2390.0972999999794	LEFT	1062.7639999997882	12.399999999999991	0.2	Probable_Lie	RIGHT	LEFT	4	513.7419955109342	65	2020-02-17 11:37:56.842056
7	Self	S200217	0.5	1	2	2	1	0.3	1150.0000023	1500.000003	1933.3333372	2500.000005	Major	Good_deeds	54	You have donated a pay cheque to charity	C2_57	0.05	Hard	I2_48	33	The Earth turns the closest to the sun in May	0.0	No	RIGHT	33.355200000187324	LEFT	892.2771999996257	RIGHT	2325.338199999805	RIGHT	1912.0634000000791	12.099999999999993	0.3	Probable_Lie	LEFT	RIGHT	2	2082.902699999977	66	2020-02-17 11:38:23.746045
90	Self	S200217	0.8333333333333334	2	1	1	2	0.8	1350.0000027	1216.6666691	1650.0000033	2500.000005	Major	Good_deeds	37	You have given directions to a lost tourist	C1_38	0.05	Easy	I1_38	24	Dutch is the 6th Europe's most widely spoken language	0.888888888888889	Yes	RIGHT	240.07780000010823	RIGHT	191.2021000002824	RIGHT	2191.6912000001503	RIGHT	1708.6389999999485	12.899999999999991	0.8	Probable_Truth	LEFT	LEFT	1	760.2159999996729	67	2020-02-17 11:38:48.129227
53	Self	S200217	0.5	1	2	2	1	0.5	1350.0000027	1433.3333362	1650.0000033	2066.6666708	Major	Wrong_doings	47	You have faked an illness	C1_44	0.9	Easy	I1_37	46	Penguin can fly with their wings	0.0555555555555556	No	RIGHT	104.878699999972	LEFT	950.4799999999703	LEFT	1191.4719000001242	LEFT	1344.1204000000653	12.399999999999991	0.5	Probable_Lie	LEFT	LEFT	4	1728.134400000272	68	2020-02-17 11:39:12.520447
83	Self	S200217	0.8333333333333334	1	2	1	2	0.7	1000.000002	1283.3333359	1500.000003	2350.0000047	Minor	Wrong_doings	2	You have participated in a scamming business	C1_42	0.05	Hard	I2_25	5	Animals are living things	0.0555555555555556	Yes	RIGHT	254.88300000006348	LEFT	758.0422999999428	RIGHT	1160.7481000000917	LEFT	1593.2864999999765	11.699999999999994	0.7	Probable_Lie	RIGHT	RIGHT	1	592.3453000000336	69	2020-02-17 11:39:35.593487
28	Self	S200217	0.6666666666666666	2	1	2	1	0.7	1500.000003	1000.000002	1783.3333369	2350.0000047	Major	Wrong_doings	59	You have downloaded pirated movies	C2_59	0.0	Hard	I2_28	22	Hot chocolate was created by the Mayan culture	0.666666666666667	No	RIGHT	1122.9049999997187	LEFT	110.95090000026175	RIGHT	1706.778100000065	LEFT	1023.3531000003496	10.999999999999996	0.7	Probable_Lie	LEFT	LEFT	5	599.1673999997147	70	2020-02-17 11:39:59.369859
33	Self	S200217	0.8333333333333334	1	2	1	2	0.2	1150.0000023	1066.6666688	1783.3333369	2216.6666711000003	Major	Wrong_doings	50	You have assisted in a crime	C1_57	0.7	Easy	I2_6	36	Malay is one of the races in Singapore	1.0	No	RIGHT	48.52440000013303	RIGHT	281.3150000001769	RIGHT	1911.837200000264	LEFT	1343.0068000002393	11.199999999999994	0.2	Probable_Truth	LEFT	LEFT	1	898.6415999997917	71	2020-02-17 11:40:22.649879
59	Self	S200217	0.5	2	1	1	2	0.1	1066.6666688	1216.6666691	1500.000003	1933.3333372	Minor	Good_deeds	11	You have stopped using plastics completely	C2_11	0.65	Hard	I1_1	27	The first Olympic Games was held in the 5th century B.C	0.0	Yes	RIGHT	829.8930000000837	LEFT	129.36489999992773	RIGHT	1469.7963000003256	RIGHT	2741.8118999999024	11.099999999999994	0.1	Probable_Lie	LEFT	RIGHT	3	2184.6631999997044	72	2020-02-17 11:40:48.296903
73	Self	S200217	0.6666666666666666	2	1	1	2	0.1	1283.3333359	1150.0000023	1783.3333369	1650.0000033	Minor	Good_deeds	50	You have helped others to pick up their belongings	C2_40	0.0	Hard	I2_45	45	Mozambique is the world's poorest country	1.0	Yes	RIGHT	514.1429000000244	RIGHT	184.84699999999063	RIGHT	2558.676100000412	RIGHT	1960.1121000000603	11.199999999999994	0.1	Probable_Truth	LEFT	LEFT	2	1800.0928000001295	73	2020-02-17 11:41:13.753183
17	Self	S200217	0.6666666666666666	1	2	1	2	0.8	1216.6666691	1283.3333359	2216.6666711000003	2066.6666708	Minor	Wrong_doings	46	You have started an NGO using your savings	C1_15	0.0	Easy	I2_60	39	There are 20 bones in the human skull	0.888888888888889	Yes	RIGHT	79.80500000030588	LEFT	1377.2524999999405	LEFT	1273.028999999951	RIGHT	2420.5306999997447	10.399999999999991	0.8	Probable_Lie	LEFT	RIGHT	1	1359.646700000212	74	2020-02-17 11:41:39.624371
47	Self	S200217	0.8333333333333334	2	1	2	1	0.6	1283.3333359	1000.000002	2216.6666711000003	2500.000005	Major	Good_deeds	46	You have kept your promises	C2_23	0.7	Hard	I2_21	19	Beer is an alcoholic drink	0.0	Yes	RIGHT	232.69189999973605	RIGHT	151.55890000005456	RIGHT	805.2912000002834	RIGHT	879.7245999999177	10.999999999999991	0.6	Probable_Truth	RIGHT	RIGHT	4	1115.9523999999692	75	2020-02-17 11:42:02.384753
37	Self	S200217	0.8333333333333334	1	2	2	1	0.7	1216.6666691	1433.3333362	2066.6666708	2066.6666708	Minor	Good_deeds	16	You have engaged in money laundering	C1_50	1.0	Easy	I1_50	3	Marijuana is legal in Singapore	0.0	No	RIGHT	49.01299999983166	RIGHT	276.41300000004776	LEFT	1414.2413999998098	LEFT	1056.57519999977	11.699999999999992	0.7	Probable_Truth	LEFT	LEFT	1	1171.2485000002744	76	2020-02-17 11:42:25.712682
96	Computer	S200217	0.5	1	2	1	2	0.4	1150.0000023	1066.6666688	1650.0000033	2066.6666708	Major	Wrong_doings	57	You have made counterfeit money	C1_40	0.2	Easy	I1_58	25	The hardest bone in human body is the jawbone	0.0	No	LEFT	237.40330000009635	LEFT	1240.9367000000202	LEFT	2375.7621999998264	LEFT	2013.099799999964	11.699999999999992	0.4	Probable_Lie	LEFT	LEFT	4	914.3068230260252	77	2020-02-17 11:42:51.009996
122	Computer	S200217	0.6666666666666666	2	1	1	2	0.6	1433.3333362	1283.3333359	1783.3333369	1500.000003	Major	Good_deeds	9	You have been convicted in court	C1_4	0.05	Hard	I1_10	54	Bears have the biggest eyes among mammals	0.944444444444444	No	LEFT	2.0126999997955863	LEFT	15.322700000069744	LEFT	1470.7048000000214	LEFT	1392.910000000029	11.699999999999992	0.6	Probable_Lie	LEFT	RIGHT	2	881.8416456659291	78	2020-02-17 11:43:13.352639
108	Computer	S200217	0.5	2	1	2	1	0.4	1500.000003	1066.6666688	1650.0000033	2500.000005	Minor	Wrong_doings	42	You have organized a violent protest	C1_29	0.75	Hard	I2_30	60	Airbags in cars are filled with sodium azide	0.0	No	LEFT	1416.7766000000483	RIGHT	106.74900000003618	RIGHT	2548.6440999998194	LEFT	952.3303000000852	11.699999999999992	0.4	Probable_Truth	LEFT	RIGHT	5	897.5236945631917	79	2020-02-17 11:43:38.561409
51	Self	S200217	0.5	1	2	1	2	0.3	1500.000003	1283.3333359	2066.6666708	2216.6666711000003	Major	Good_deeds	44	You have fabricated facts about yourself	C1_12	0.05	Hard	I1_6	2	The Moon orbits around the Earth	0.888888888888889	Yes	RIGHT	80.73930000000473	RIGHT	165.63300000007075	RIGHT	2888.5724000001574	LEFT	1751.296899999943	11.999999999999991	0.3	Probable_Truth	RIGHT	RIGHT	4	1836.909900000137	80	2020-02-17 11:44:04.928253
135	Computer	S200217	0.8333333333333334	1	2	2	1	0.6	1283.3333359	1500.000003	1500.000003	2500.000005	Minor	Good_deeds	34	You have stopped using products tested on animals	C2_53	1.0	Easy	I1_26	6	It is snowing outside now	0.0	No	LEFT	135.2884000002632	LEFT	128.51679999994303	LEFT	1381.505500000003	RIGHT	1503.778499999953	11.999999999999991	0.6	Probable_Lie	LEFT	RIGHT	1	976.4238930936408	81	2020-02-17 11:44:28.416956
101	Computer	S200217	0.5	1	2	2	1	0.7	1433.3333362	1000.000002	2350.0000047	2350.0000047	Minor	Wrong_doings	31	You have helped with household chores	C1_31	0.7	Easy	I1_57	26	The Amazon forest covers an area of 1 billion acres	0.777777777777778	No	LEFT	231.5570999999181	RIGHT	956.3962000001992	RIGHT	2107.5058999999783	RIGHT	1544.5795999999063	11.999999999999991	0.7	Probable_Truth	RIGHT	RIGHT	4	843.3856891272995	82	2020-02-17 11:44:53.809323
4	Self	S200217	0.5	1	2	2	1	0.5	1433.3333362	1433.3333362	2350.0000047	1500.000003	Minor	Good_deeds	9	You have cursed at others	C2_6	0.85	Easy	I2_33	48	Vegetarians can eat vegetable products	0.777777777777778	Yes	RIGHT	352.8471999998146	LEFT	872.8383000002395	RIGHT	2241.3833000000523	LEFT	806.6819000000578	11.499999999999991	0.5	Probable_Lie	LEFT	LEFT	6	1498.2789000000594	83	2020-02-17 11:45:18.880821
75	Self	S200217	0.6666666666666666	2	1	1	2	0.8	1150.0000023	1216.6666691	2350.0000047	2066.6666708	Minor	Wrong_doings	45	You have used heroin	C1_1	1.0	Hard	I1_27	38	February has 30 days	0.111111111111111	No	RIGHT	875.4405999998198	LEFT	208.15140000013344	LEFT	1414.7007999999914	LEFT	1528.4127999998418	10.699999999999992	0.8	Probable_Lie	LEFT	LEFT	5	2278.04070000002	84	2020-02-17 11:45:44.544215
23	Self	S200217	0.6666666666666666	1	2	2	1	0.1	1500.000003	1000.000002	1500.000003	2500.000005	Minor	Good_deeds	10	You have taken part in violent demonstration	C1_46	0.15	Hard	I1_39	60	Singapore is in Africa	0.888888888888889	No	RIGHT	87.04089999991993	RIGHT	116.5395000002718	LEFT	852.9128000000128	LEFT	1047.0759999998336	10.799999999999992	0.1	Probable_Lie	LEFT	LEFT	3	1200.0527000000147	85	2020-02-17 11:46:06.928760
91	Self	S200217	0.8333333333333334	2	1	1	2	0.2	1500.000003	1000.000002	2500.000005	1650.0000033	Major	Good_deeds	34	You have sheltered others from disasters	C1_34	0.15	Hard	I1_23	16	Kangaroos live in Africa	0.944444444444444	Yes	RIGHT	893.908200000169	LEFT	184.826300000168	LEFT	2334.9207000001115	RIGHT	2263.3397999998124	10.599999999999993	0.2	Probable_Lie	RIGHT	RIGHT	1	641.5575000000899	86	2020-02-17 11:46:32.472590
129	Computer	S200217	0.8333333333333334	1	2	1	2	0.4	1500.000003	1216.6666691	1783.3333369	1783.3333369	Major	Wrong_doings	50	You have assisted in a crime	C1_57	0.7	Easy	I2_6	36	Malay is one of the races in Singapore	1.0	No	LEFT	135.02349999998842	LEFT	1639.082900000176	RIGHT	1231.7158999999265	LEFT	1194.1823000001932	10.599999999999993	0.4	Probable_Lie	RIGHT	RIGHT	1	990.0632165594828	87	2020-02-17 11:46:56.512812
14	Self	S200217	0.5	2	1	2	1	0.7	1350.0000027	1216.6666691	1650.0000033	1933.3333372	Major	Wrong_doings	13	You have watched a pirated movie	C2_8	0.45	Easy	I1_9	9	Carnivore refers to meat-eater	0.833333333333333	Yes	RIGHT	767.325400000118	LEFT	56.52839999993376	RIGHT	1421.9426999998177	LEFT	775.8435000000645	9.899999999999991	0.7	Probable_Lie	RIGHT	RIGHT	2	1844.0534999999727	88	2020-02-17 11:47:20.105452
58	Self	S200217	0.5	2	1	1	2	0.6	1500.000003	1350.0000027	2066.6666708	1500.000003	Minor	Wrong_doings	19	You have started a hotline for victims of bully	C1_30	0.0	Easy	I2_27	5	The hyoid bone is the only jointless bone	0.0	No	RIGHT	158.78070000007938	RIGHT	231.33469999993395	RIGHT	1694.706799999949	RIGHT	3275.460699999712	10.499999999999991	0.6	Probable_Truth	RIGHT	RIGHT	4	1513.4290000000874	89	2020-02-17 11:47:45.976186
86	Self	S200217	0.8333333333333334	1	2	2	1	0.1	1150.0000023	1500.000003	1933.3333372	1933.3333372	Major	Good_deeds	27	You have volunteered for a disaster-related humanitarian mission	C2_2	0.85	Hard	I2_13	11	Septicemia is a lung infection condition	0.888888888888889	Yes	RIGHT	32.94659999983196	RIGHT	204.683599999953	RIGHT	1760.9082999997554	RIGHT	1647.9419999996026	10.599999999999993	0.1	Probable_Truth	RIGHT	RIGHT	4	602.1526999998059	90	2020-02-17 11:48:09.320198
110	Computer	S200217	0.5	2	1	2	1	0.2	1150.0000023	1283.3333359	2216.6666711000003	2350.0000047	Major	Wrong_doings	13	You have watched a pirated movie	C2_8	0.45	Easy	I1_9	9	Carnivore refers to meat-eater	0.833333333333333	Yes	LEFT	841.2279999997736	RIGHT	208.20180000009717	RIGHT	867.3543999998401	LEFT	679.9189000003025	10.599999999999993	0.2	Probable_Truth	RIGHT	LEFT	3	848.2279577458858	91	2020-02-17 11:48:32.336389
97	Computer	S200217	0.5	1	2	1	2	0.2	1500.000003	1500.000003	1500.000003	2216.6666711000003	Major	Wrong_doings	40	You have intentionally let others cut in line	C2_54	0.85	Hard	I1_29	57	Christmas Day is in March	0.0555555555555556	No	LEFT	56.59710000009	LEFT	846.3227000002007	LEFT	1360.290200000236	LEFT	2952.155700000276	10.599999999999993	0.2	Probable_Lie	LEFT	RIGHT	3	971.3795105622538	92	2020-02-17 11:48:57.808208
107	Computer	S200217	0.5	2	1	1	2	0.1	1283.3333359	1500.000003	1933.3333372	2216.6666711000003	Minor	Good_deeds	29	You have given way to the handicapped	C1_11	1.0	Easy	I1_48	42	There is typically 0.6 grams of mercury in glass thermometer	0.0	No	LEFT	638.3779000002505	RIGHT	88.40719999989233	RIGHT	1815.0813000002015	RIGHT	1183.2917000001544	10.599999999999993	0.1	Probable_Truth	RIGHT	LEFT	2	933.367524949324	93	2020-02-17 11:49:21.977478
109	Computer	S200217	0.5	2	1	2	1	0.6	1216.6666691	1000.000002	2500.000005	1783.3333369	Minor	Good_deeds	8	You have sold illegal drugs	C2_13	0.0	Easy	I2_46	15	Nanyang Technological University is in Australia	0.0	No	LEFT	1130.0421000000824	LEFT	839.620400000058	LEFT	1452.0290999998906	LEFT	1216.4996000001338	10.599999999999993	0.6	Probable_Lie	LEFT	LEFT	4	609.9609823362229	94	2020-02-17 11:49:46.304809
67	Self	S200217	0.6666666666666666	1	2	1	2	0.8	1066.6666688	1283.3333359	2066.6666708	2216.6666711000003	Major	Good_deeds	36	You have been physically hurt to protect others	C2_48	0.95	Hard	I2_54	52	Acoustic Kitty refers to cat with implants	0.0	No	RIGHT	56.74869999984367	RIGHT	238.36350000010495	RIGHT	2104.0150999997422	RIGHT	3406.561000000238	11.399999999999991	0.8	Probable_Truth	RIGHT	RIGHT	6	936.3680000001297	95	2020-02-17 11:50:12.257824
0	Self	S200217	0.5	1	2	1	2	0.8	1066.6666688	1283.3333359	2066.6666708	2216.6666711000003	Major	Wrong_doings	57	You have made counterfeit money	C1_40	0.2	Easy	I1_58	25	The hardest bone in human body is the jawbone	0.0	No	RIGHT	246.4732000003096	RIGHT	293.87709999991785	LEFT	2759.082500000204	LEFT	1272.8267999996206	12.199999999999994	0.8	Probable_Truth	LEFT	RIGHT	4	1201.2217000001328	96	2020-02-17 11:51:23.152131
120	Computer	S200217	0.6666666666666666	2	1	1	2	0.7	1350.0000027	1066.6666688	2500.000005	2066.6666708	Major	Good_deeds	18	You have returned your trays in food courts	C2_33	0.05	Easy	I2_18	18	Algeria is Africa's second largest country	0.666666666666667	No	LEFT	79.06760000014401	LEFT	575.8645999999317	RIGHT	1335.8095000003232	RIGHT	1591.14929999987	12.199999999999994	0.7	Probable_Lie	LEFT	RIGHT	2	774.9829103974002	97	2020-02-17 11:51:47.056686
5	Self	S200217	0.5	1	2	2	1	0.2	1500.000003	1066.6666688	2500.000005	2350.0000047	Minor	Wrong_doings	31	You have helped with household chores	C1_31	0.7	Easy	I1_57	26	The Amazon forest covers an area of 1 billion acres	0.777777777777778	No	RIGHT	111.96319999999103	RIGHT	174.1557999998804	RIGHT	1707.5174999999945	RIGHT	1055.5501999997432	12.399999999999991	0.2	Probable_Truth	LEFT	LEFT	3	1274.968500000341	98	2020-02-17 11:52:11.376318
95	Self	S200217	0.8333333333333334	2	1	2	1	0.4	1433.3333362	1350.0000027	1933.3333372	1933.3333372	Minor	Good_deeds	13	You have illegally stayed in a country	C2_37	1.0	Easy	I2_16	38	Nomophobia is the fear of being without a phone or computer	0.666666666666667	No	RIGHT	236.3814000000275	RIGHT	40.163699999993696	RIGHT	2817.561100000148	LEFT	838.7322000003223	12.799999999999994	0.4	Probable_Truth	LEFT	LEFT	1	535.3955999999016	99	2020-02-17 11:52:35.071894
63	Self	S200217	0.5	2	1	2	1	0.3	1283.3333359	1283.3333359	2216.6666711000003	2216.6666711000003	Major	Wrong_doings	7	You have kidnapped someone	C1_51	1.0	Easy	I2_5	31	A dog has four legs	0.0	No	RIGHT	237.97369999965667	RIGHT	96.2333000002218	RIGHT	1152.591800000209	LEFT	687.9014999999526	13.099999999999994	0.3	Probable_Truth	RIGHT	LEFT	2	1241.7993999997634	100	2020-02-17 11:52:58.064902
89	Self	S200217	0.8333333333333334	2	1	1	2	0.3	1283.3333359	1500.000003	1783.3333369	2216.6666711000003	Major	Wrong_doings	38	You have failed to keep promises	C1_20	0.95	Hard	I2_17	8	There are 30 hours in a day	0.166666666666667	No	RIGHT	257.1115999999165	RIGHT	97.0895999998902	LEFT	1103.408599999966	LEFT	1250.1941999998962	13.399999999999997	0.3	Probable_Lie	LEFT	LEFT	3	829.8933000000943	101	2020-02-17 11:53:20.960503
132	Computer	S200217	0.8333333333333334	1	2	2	1	0.8	1000.000002	1350.0000027	1650.0000033	2066.6666708	Major	Good_deeds	53	You have helped a friend in need	C2_26	0.1	Hard	I1_3	8	Today is a weekday	0.611111111111111	Yes	LEFT	232.5889000003372	LEFT	509.3464000001404	RIGHT	1383.1686999997146	RIGHT	1160.1079000001846	13.399999999999997	0.8	Probable_Lie	LEFT	RIGHT	1	772.2266894954946	102	2020-02-17 11:53:43.648818
118	Computer	S200217	0.6666666666666666	1	2	2	1	0.3	1283.3333359	1000.000002	2350.0000047	2216.6666711000003	Minor	Wrong_doings	6	You have made someone cry	C2_1	1.0	Easy	I2_44	49	Red is a color	0.0	No	LEFT	168.68979999981093	LEFT	750.6307999997262	RIGHT	1256.6962999999305	LEFT	864.5860000001448	13.399999999999997	0.3	Probable_Lie	LEFT	LEFT	6	851.5614034606444	103	2020-02-17 11:54:06.961000
70	Self	S200217	0.6666666666666666	1	2	2	1	0.5	1216.6666691	1150.0000023	1933.3333372	1783.3333369	Minor	Good_deeds	36	You have started a movement to support a cause	C1_3	0.95	Easy	I1_47	17	There are 6000 spoken languages in the World	0.0	Yes	RIGHT	111.88020000008692	RIGHT	261.36970000015936	RIGHT	1950.7120000002944	RIGHT	2686.3807999998244	13.899999999999997	0.5	Probable_Lie	LEFT	LEFT	3	1404.5892999997704	104	2020-02-17 11:54:32.040538
31	Self	S200217	0.6666666666666666	2	1	2	1	0.4	1150.0000023	1500.000003	1650.0000033	1650.0000033	Minor	Wrong_doings	7	You have attended all lectures as a student	C1_7	1.0	Hard	I1_35	35	North Korea is more developed than South Korea	0.666666666666667	Yes	RIGHT	246.7642000001433	RIGHT	152.04810000022917	LEFT	2061.499100000219	RIGHT	1504.5208999999886	14.299999999999995	0.4	Probable_Truth	RIGHT	RIGHT	5	658.7050000002819	105	2020-02-17 11:54:55.192686
46	Self	S200217	0.8333333333333334	2	1	2	1	0.8	1216.6666691	1350.0000027	2066.6666708	1500.000003	Minor	Wrong_doings	23	You have shown your appreciation to your teachers	C1_17	0.65	Easy	I2_43	43	Last day of the year is 30th December	1.0	No	RIGHT	886.3563999998405	LEFT	25.920400000359223	LEFT	1923.534699999891	RIGHT	1343.510900000183	13.499999999999996	0.8	Probable_Lie	RIGHT	RIGHT	1	1115.3085000000829	106	2020-02-17 11:55:19.200559
104	Computer	S200217	0.5	2	1	1	2	0.7	1000.000002	1216.6666691	1783.3333369	1650.0000033	Major	Wrong_doings	37	You have donated blood every 6 months for many years	C1_60	0.95	Hard	I2_39	30	The Eiffel Tower is in Paris	0.833333333333333	No	LEFT	694.3896999996468	RIGHT	81.1161000001448	RIGHT	984.292000000096	RIGHT	1839.7978999996667	13.499999999999996	0.7	Probable_Truth	RIGHT	LEFT	2	718.9343958237174	107	2020-02-17 11:55:41.744207
82	Self	S200217	0.8333333333333334	1	2	1	2	0.4	1283.3333359	1350.0000027	2500.000005	2216.6666711000003	Minor	Good_deeds	23	You have gossiped about your best friend	C1_58	0.55	Hard	I1_40	59	There are 9 rings in the Olympic flag	0.0	No	RIGHT	552.2126999999273	LEFT	1044.817100000273	LEFT	1720.2331999997114	LEFT	880.810499999825	13.099999999999994	0.4	Probable_Lie	LEFT	LEFT	6	590.0526999998874	108	2020-02-17 11:56:06.456571
127	Computer	S200217	0.6666666666666666	2	1	2	1	0.8	1500.000003	1350.0000027	1933.3333372	1783.3333369	Minor	Wrong_doings	7	You have attended all lectures as a student	C1_7	1.0	Hard	I1_35	35	North Korea is more developed than South Korea	0.666666666666667	Yes	LEFT	1019.8881000001164	RIGHT	302.9787000000397	LEFT	978.5880999997972	RIGHT	831.1416000001373	13.099999999999994	0.8	Probable_Truth	LEFT	LEFT	1	648.9501381501996	109	2020-02-17 11:56:29.383725
