index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
82	Self	S200302	0.8333333333333334	1	2	1	2	0.6	1066.6666688	1433.3333362	2066.6666708	1933.3333372	Minor	Good_deeds	27	You have been convicted in court	C1_24	0.45	Hard	I1_11	3	The human's inner ear is larger than a pencil eraser	0.666666666666667	No	RIGHT	311.1389999999119	RIGHT	396.3131000000431	LEFT	1276.407600000084	LEFT	4535.519099999874	30.5	0.6	Probable_Truth	RIGHT	RIGHT	6	811.5320000001702	55	2020-03-02 14:00:55.258296
27	Self	S200302	0.6666666666666666	2	1	1	2	0.8	1216.6666691	1500.000003	2216.6666711000003	2216.6666711000003	Major	Good_deeds	6	You have been arrested	C1_30	0.15	Easy	I1_6	30	Kangaroos live in Africa	0.888888888888889	No	RIGHT	383.1020000000081	RIGHT	304.0234000000055	LEFT	1057.3063999997885	LEFT	2095.413000000008	31.3	0.8	Probable_Truth	RIGHT	RIGHT	4	515.6990000000405	56	2020-03-02 14:01:19.338990
113	Computer	S200302	0.6666666666666666	1	2	1	2	0.2	1500.000003	1433.3333362	1933.3333372	2350.0000047	Major	Good_deeds	48	You have cursed at others	C2_6	1.0	Easy	I1_8	12	Chickens lay eggs	0.666666666666667	Yes	RIGHT	431.3297999999577	RIGHT	463.3714000001419	LEFT	1173.037099999874	RIGHT	1359.2814000001	31.5	0.2	Probable_Lie	RIGHT	LEFT	6	745.1459836149829	57	2020-03-02 14:01:43.297710
59	Self	S200302	0.5	2	1	1	2	0.5	1066.6666688	1433.3333362	2066.6666708	2216.6666711000003	Major	Good_deeds	58	You have been donating all your excess food to a food bank	C1_53	0.0	Hard	I2_11	58	Singapore is a poor country	0.611111111111111	No	RIGHT	350.02479999980096	RIGHT	248.1627000001936	RIGHT	2681.717700000036	LEFT	1447.0718000000031	32.0	0.5	Probable_Truth	RIGHT	RIGHT	5	1188.0350999999791	58	2020-03-02 14:02:08.570349
25	Self	S200302	0.6666666666666666	2	1	1	2	0.4	1433.3333362	1216.6666691	2500.000005	2066.6666708	Minor	Wrong_doings	57	You have a non-judgmental attitude towards everyone	C2_43	0.0	Hard	I2_16	23	Afghan Hound is the first cloned cat	0.833333333333333	No	RIGHT	453.1451000000288	RIGHT	263.0644000000757	RIGHT	973.8792999999076	LEFT	1568.574500000068	32.4	0.4	Probable_Truth	LEFT	LEFT	1	830.3175999999439	59	2020-03-02 14:02:32.449990
93	Self	S200302	0.8333333333333334	2	1	2	1	0.8	1433.3333362	1433.3333362	2350.0000047	1650.0000033	Major	Wrong_doings	14	You have offered a listening ear to a friend	C1_50	1.0	Hard	I2_24	10	R. Amundsen discovered the South Pole	0.0	Yes	RIGHT	468.7351000000035	RIGHT	312.44139999989784	RIGHT	1408.2872999999836	LEFT	2768.4608000001845	33.2	0.8	Probable_Truth	LEFT	LEFT	1	1150.0760999999784	60	2020-03-02 14:02:57.994679
53	Self	S200302	0.5	1	2	2	1	0.2	1433.3333362	1283.3333359	2350.0000047	1650.0000033	Minor	Good_deeds	7	You have started an NGO using your savings	C1_46	0.0	Hard	I2_39	51	It is snowing outside now	0.888888888888889	No	RIGHT	624.3658999999298	LEFT	1402.8723000001264	LEFT	2197.435799999994	LEFT	1142.349700000068	32.99999999999999	0.2	Probable_Lie	RIGHT	RIGHT	1	757.9763000001094	61	2020-03-02 14:03:23.410836
135	Computer	S200302	0.8333333333333334	1	2	2	1	0.8	1433.3333362	1500.000003	2350.0000047	1933.3333372	Minor	Good_deeds	40	You have returned your trays in food courts	C2_11	0.1	Easy	I1_33	27	The Earth is round	0.0	No	RIGHT	280.16489999981786	RIGHT	353.0097000000296	RIGHT	1903.3638000000792	RIGHT	1110.6254000001172	33.79999999999999	0.8	Probable_Truth	LEFT	LEFT	1	999.2845975291314	62	2020-03-02 14:03:47.841330
107	Computer	S200302	0.5	2	1	1	2	0.5	1350.0000027	1350.0000027	1933.3333372	2350.0000047	Minor	Good_deeds	31	You have risked your life to save another person's life	C2_23	0.0	Easy	I1_40	2	Polish is 20th most spoken language in the World	0.833333333333333	Yes	LEFT	1015.38040000014	LEFT	1190.594599999713	RIGHT	1252.474500000062	RIGHT	1023.348299999725	33.79999999999999	0.5	Probable_Lie	RIGHT	RIGHT	1	588.843934360549	63	2020-03-02 14:04:12.458614
101	Computer	S200302	0.5	1	2	2	1	0.3	1283.3333359	1150.0000023	2216.6666711000003	1933.3333372	Major	Wrong_doings	47	You have borrowed things and never returned	C1_34	0.05	Easy	I1_57	54	Teddy Roosevelt was the youngest US President	0.0	No	LEFT	545.4801000000771	LEFT	554.606899999726	LEFT	2359.045899999728	RIGHT	3029.743000000053	33.79999999999999	0.3	Probable_Lie	LEFT	LEFT	4	587.0297990568843	64	2020-03-02 14:04:38.682346
30	Self	S200302	0.6666666666666666	2	1	2	1	0.5	1150.0000023	1150.0000023	1783.3333369	2500.000005	Major	Good_deeds	43	You have drunk alcohol when you were underage	C2_8	0.95	Easy	I1_36	46	Airbags in cars are filled with sodium azide	0.0	Yes	RIGHT	363.1705000002512	RIGHT	255.98600000012084	LEFT	2280.2099000000453	RIGHT	1436.5176999999676	34.29999999999999	0.5	Probable_Truth	LEFT	LEFT	1	741.5531999999985	65	2020-03-02 14:05:02.914289
133	Computer	S200302	0.8333333333333334	1	2	2	1	0.2	1350.0000027	1216.6666691	1933.3333372	2066.6666708	Major	Wrong_doings	59	You have helped others to pick up their belongings	C1_12	1.0	Easy	I2_23	23	Algeria is Africa's second largest country	0.944444444444444	Yes	LEFT	568.5287999999673	LEFT	1380.4723000002923	RIGHT	119.59930000011808	Time_Max_Exceeded	5000.137900000027	34.29999999999999	0.2	Probable_Lie	RIGHT	RIGHT	1	643.0658491801404	66	2020-03-02 14:05:29.769559
22	Self	S200302	0.6666666666666666	1	2	2	1	0.2	1000.000002	1216.6666691	2066.6666708	2500.000005	Major	Wrong_doings	6	You have sheltered others from disasters	C1_19	1.0	Hard	I2_2	38	Acoustic Kitty refers to cat with implants	0.0	No	RIGHT	775.5181999996239	LEFT	1407.0904999998677	RIGHT	1344.2902000001595	RIGHT	1839.4508999999744	34.09999999999999	0.2	Probable_Lie	RIGHT	RIGHT	2	814.6320000000742	67	2020-03-02 14:05:55.305862
10	Self	S200302	0.5	2	1	1	2	0.1	1150.0000023	1066.6666688	1783.3333369	1500.000003	Major	Good_deeds	23	You have downloaded pirated movies	C1_33	0.0	Easy	I2_13	8	Animals are living things	0.0	Yes	RIGHT	513.7872999998763	LEFT	766.8643000001794	LEFT	1015.4271999999764	RIGHT	897.2303000000466	33.999999999999986	0.1	Probable_Lie	LEFT	RIGHT	3	800.0440999999228	68	2020-03-02 14:06:17.370907
132	Computer	S200302	0.8333333333333334	1	2	2	1	0.1	1283.3333359	1150.0000023	2500.000005	1783.3333369	Minor	Good_deeds	37	You have pretended to be busy to avoid a social situation	C2_24	1.0	Hard	I1_54	54	There are 10 continents in the World	0.944444444444444	Yes	LEFT	664.3297999999049	RIGHT	533.1188000000111	LEFT	1382.0295999998962	LEFT	1660.4230000002644	33.999999999999986	0.1	Probable_Lie	LEFT	LEFT	4	812.1899301537189	69	2020-03-02 14:06:41.713033
123	Computer	S200302	0.6666666666666666	2	1	1	2	0.7	1500.000003	1000.000002	1500.000003	2350.0000047	Major	Good_deeds	6	You have been arrested	C1_30	0.15	Easy	I1_6	30	Kangaroos live in Africa	0.888888888888889	No	RIGHT	415.54439999981696	RIGHT	384.6486000002187	LEFT	754.2386000000079	LEFT	1521.1504999997487	34.69999999999999	0.7	Probable_Truth	LEFT	LEFT	1	541.3268512593097	70	2020-03-02 14:07:04.241513
46	Self	S200302	0.8333333333333334	2	1	2	1	0.4	1500.000003	1150.0000023	2350.0000047	2350.0000047	Major	Wrong_doings	43	You have kept your promises	C2_28	0.0	Hard	I2_49	39	Astatine is the rarest element in the Earth's crust	0.888888888888889	Yes	RIGHT	588.8801999999487	RIGHT	399.343300000055	RIGHT	832.1961000001465	RIGHT	1161.5112999998018	35.09999999999999	0.4	Probable_Truth	LEFT	LEFT	1	1173.7002999998367	71	2020-03-02 14:07:28.322513
54	Self	S200302	0.5	1	2	2	1	0.5	1500.000003	1350.0000027	1650.0000033	2066.6666708	Major	Good_deeds	60	You have queued to enter the MRT train	C2_36	0.0	Easy	I1_3	35	Today is a weekday	0.0	No	RIGHT	287.6205000002301	RIGHT	391.7724000002636	RIGHT	2311.55200000012	RIGHT	2103.5503999996763	35.59999999999999	0.5	Probable_Truth	RIGHT	RIGHT	4	1445.8770999999615	72	2020-03-02 14:07:54.002795
111	Computer	S200302	0.5	2	1	2	1	0.6	1433.3333362	1066.6666688	2216.6666711000003	1933.3333372	Minor	Wrong_doings	14	You have bribed someone to improve a grade	C2_18	1.0	Hard	I1_44	13	It is night time now	0.0	No	RIGHT	387.00199999993856	RIGHT	279.970399999911	LEFT	1160.125799999605	LEFT	1238.314100000025	36.19999999999999	0.6	Probable_Truth	RIGHT	LEFT	1	890.7446593823581	73	2020-03-02 14:08:17.170155
78	Self	S200302	0.6666666666666666	2	1	2	1	0.4	1066.6666688	1433.3333362	2350.0000047	2066.6666708	Major	Good_deeds	29	You have switched off appliances when not in use	C1_8	0.7	Easy	I2_21	27	The Eiffel Tower is in Paris	0.777777777777778	No	RIGHT	403.0357000001459	RIGHT	248.198599999796	RIGHT	1240.1365000000624	RIGHT	1102.592100000038	36.59999999999999	0.4	Probable_Lie	RIGHT	RIGHT	1	649.5297999999821	74	2020-03-02 14:08:40.305575
69	Self	S200302	0.6666666666666666	1	2	2	1	0.5	1500.000003	1283.3333359	1650.0000033	1500.000003	Minor	Good_deeds	26	You have been sued	C2_38	0.0	Hard	I2_58	19	Cheese is an Asian staple	0.0555555555555556	No	RIGHT	431.19750000005297	RIGHT	583.5873999999421	LEFT	1120.3267000000778	LEFT	2189.6543000002566	37.09999999999999	0.5	Probable_Lie	LEFT	LEFT	6	753.0815000000075	75	2020-03-02 14:09:03.889220
28	Self	S200302	0.6666666666666666	2	1	2	1	0.2	1350.0000027	1350.0000027	2066.6666708	1783.3333369	Major	Good_deeds	48	You have said sorry when you were rude	C2_48	0.25	Hard	I2_12	12	China is a part of Asia	0.666666666666667	Yes	RIGHT	374.7081999999864	RIGHT	280.635600000096	RIGHT	888.1274999998823	RIGHT	1073.1197000000066	37.29999999999999	0.2	Probable_Lie	LEFT	LEFT	3	778.8393999999244	76	2020-03-02 14:09:26.409528
141	Computer	S200302	0.8333333333333334	2	1	2	1	0.3	1433.3333362	1350.0000027	2500.000005	1933.3333372	Minor	Wrong_doings	59	You have engaged in drink-driving	C2_37	0.95	Easy	I2_1	1	The Franco-Prussian War occurred in the 19th century	0.611111111111111	No	LEFT	987.3599000002288	LEFT	839.5860999999059	LEFT	968.2047000001148	RIGHT	1949.2159000001263	37.29999999999999	0.3	Probable_Lie	LEFT	RIGHT	1	770.8284250789311	77	2020-03-02 14:09:51.706071
38	Self	S200302	0.8333333333333334	1	2	2	1	0.2	1283.3333359	1500.000003	2066.6666708	1650.0000033	Major	Wrong_doings	12	You have sold illegal drugs	C1_11	0.05	Easy	I2_5	28	Arabi is the oldest surviving breed of horse	0.888888888888889	Yes	RIGHT	296.407199999976	RIGHT	277.8672000004008	LEFT	904.4472999999016	RIGHT	2887.0311000000584	37.49999999999999	0.2	Probable_Lie	RIGHT	RIGHT	1	986.786800000118	78	2020-03-02 14:10:16.129257
56	Self	S200302	0.5	2	1	1	2	0.2	1350.0000027	1283.3333359	2500.000005	2350.0000047	Major	Wrong_doings	58	You have helped your parents when asked to	C2_34	0.05	Hard	I2_17	48	Nomophobia is the fear of being without a phone or computer	1.0	Yes	RIGHT	317.40110000009736	RIGHT	281.8244999998569	RIGHT	2314.871700000367	LEFT	3543.09639999974	37.7	0.2	Probable_Lie	RIGHT	RIGHT	3	641.6239999998652	79	2020-03-02 14:10:43.281123
67	Self	S200302	0.6666666666666666	1	2	1	2	0.7	1066.6666688	1150.0000023	2500.000005	1650.0000033	Major	Good_deeds	38	You have used a fake name online	C2_26	0.95	Hard	I1_19	24	There are 20 bones in the human skull	0.722222222222222	No	RIGHT	335.8927999997832	RIGHT	549.9475999999959	RIGHT	1928.0321000001093	LEFT	4031.897800000024	38.4	0.7	Probable_Truth	RIGHT	RIGHT	4	847.9895999998917	80	2020-03-02 14:11:09.914732
74	Self	S200302	0.6666666666666666	2	1	1	2	0.7	1500.000003	1500.000003	1783.3333369	1500.000003	Major	Wrong_doings	8	You have claimed doing things that you never did	C2_16	0.0	Easy	I1_14	60	Malay is one of the races in Singapore	0.0	No	RIGHT	377.2734999997738	RIGHT	295.7298000001174	LEFT	1590.6089999998585	RIGHT	1302.893199999744	39.1	0.7	Probable_Truth	LEFT	LEFT	1	1023.784699999851	81	2020-03-02 14:11:33.361669
114	Computer	S200302	0.6666666666666666	1	2	1	2	0.8	1350.0000027	1350.0000027	1650.0000033	2216.6666711000003	Major	Wrong_doings	28	You have said thank you when you have received help	C2_1	1.0	Hard	I2_56	56	It is 20th Century now	1.0	No	RIGHT	272.5842999998349	RIGHT	591.0177000000658	RIGHT	3481.435500000316	LEFT	1072.6085000001149	39.9	0.8	Probable_Lie	LEFT	LEFT	5	961.0782348901504	82	2020-03-02 14:11:58.881320
79	Self	S200302	0.6666666666666666	2	1	2	1	0.3	1350.0000027	1283.3333359	1650.0000033	2350.0000047	Minor	Wrong_doings	51	You have bought cocaine	C2_17	0.0	Hard	I1_60	50	A caterpillar has more muscle than a human	0.944444444444444	Yes	RIGHT	1862.6475000000935	RIGHT	328.4178999997493	LEFT	984.1332000000876	LEFT	2131.385600000158	40.2	0.3	Probable_Lie	RIGHT	RIGHT	1	1152.3035999998683	83	2020-03-02 14:12:24.545650
1	Self	S200302	0.5	1	2	1	2	0.3	1150.0000023	1350.0000027	2500.000005	1783.3333369	Minor	Wrong_doings	34	You have deceived a loved one	C1_47	1.0	Hard	I1_26	18	The Amazon forest covers an area of 1 billion acres	0.0	Yes	RIGHT	263.2608999997501	RIGHT	340.4004000003624	LEFT	1139.9460999996336	LEFT	1831.552799999827	40.49999999999999	0.3	Probable_Truth	RIGHT	RIGHT	4	788.8206000002356	84	2020-03-02 14:12:48.265846
143	Computer	S200302	0.8333333333333334	2	1	2	1	0.5	1350.0000027	1150.0000023	2216.6666711000003	2066.6666708	Major	Good_deeds	46	You have failed to keep promises	C1_59	0.2	Hard	I2_36	49	Christmas Day is in March	0.0	No	RIGHT	1146.9778999999107	RIGHT	560.6852999999319	LEFT	1006.9029999999656	LEFT	1157.2792000001757	40.99999999999999	0.5	Probable_Lie	RIGHT	RIGHT	1	545.2786101599698	85	2020-03-02 14:13:12.041569
139	Computer	S200302	0.8333333333333334	2	1	1	2	0.2	1150.0000023	1216.6666691	1500.000003	2500.000005	Major	Wrong_doings	37	You have held the door open for a stranger	C1_22	0.5	Hard	I1_41	13	A triangle has three sides	0.888888888888889	Yes	LEFT	910.9894000002896	LEFT	943.350200000168	RIGHT	1294.6328000002725	RIGHT	807.6801999995951	40.99999999999999	0.2	Probable_Lie	LEFT	RIGHT	1	505.3869637177999	86	2020-03-02 14:13:35.433930
18	Self	S200302	0.6666666666666666	1	2	1	2	0.8	1066.6666688	1350.0000027	1650.0000033	1783.3333369	Major	Wrong_doings	28	You have said thank you when you have received help	C2_1	1.0	Hard	I2_56	56	It is 20th Century now	1.0	No	RIGHT	504.0466999998898	RIGHT	326.3280000001032	RIGHT	1011.004800000137	LEFT	831.2286000000313	41.79999999999999	0.8	Probable_Truth	LEFT	LEFT	2	711.7971000002399	87	2020-03-02 14:13:57.242367
12	Self	S200302	0.5	2	1	2	1	0.7	1500.000003	1216.6666691	1500.000003	2066.6666708	Major	Good_deeds	17	You have watched an M18 movie when you were underage	C1_44	0.05	Hard	I2_45	45	Some owl species hunt fish	0.777777777777778	Yes	RIGHT	341.4327000000412	RIGHT	184.0079999997215	LEFT	1446.0312999999587	RIGHT	1860.8671000001775	42.49999999999999	0.7	Probable_Lie	RIGHT	RIGHT	3	1322.7162999996835	88	2020-03-02 14:14:21.257238
14	Self	S200302	0.5	2	1	2	1	0.5	1433.3333362	1150.0000023	2350.0000047	1933.3333372	Minor	Wrong_doings	42	You have thrown your trash into the bin	C2_31	1.0	Easy	I2_8	34	Saturn's rings are between 30 and 300 feet thick	0.0	No	RIGHT	299.97929999990447	RIGHT	249.0322999997261	RIGHT	984.0374000000338	RIGHT	1331.5747000001463	42.99999999999999	0.5	Probable_Lie	RIGHT	RIGHT	2	745.6893999997192	89	2020-03-02 14:14:44.305074
71	Self	S200302	0.6666666666666666	1	2	2	1	0.4	1216.6666691	1433.3333362	1933.3333372	1783.3333369	Minor	Wrong_doings	35	You have held the elevator doors for others	C2_35	0.0	Hard	I1_45	44	Cleopatra was born in Greece	0.111111111111111	Yes	RIGHT	328.0764000001	RIGHT	419.5071000003736	RIGHT	2007.5173000000177	RIGHT	3004.1090999998232	43.39999999999999	0.4	Probable_Truth	RIGHT	RIGHT	5	853.3517999999276	90	2020-03-02 14:15:09.857470
51	Self	S200302	0.5	1	2	1	2	0.7	1000.000002	1433.3333362	2066.6666708	1933.3333372	Major	Wrong_doings	13	You have taken part in violent demonstration	C2_60	0.95	Easy	I2_51	32	It sometimes snows in Singapore	0.888888888888889	Yes	RIGHT	256.5266999999949	RIGHT	414.5281999999497	LEFT	2509.446300000036	LEFT	1095.8026000002974	44.1	0.7	Probable_Truth	RIGHT	RIGHT	5	2016.121799999837	91	2020-03-02 14:15:35.153357
24	Self	S200302	0.6666666666666666	2	1	1	2	0.6	1000.000002	1283.3333359	1500.000003	2350.0000047	Minor	Wrong_doings	8	You have volunteered every week for many years	C1_39	1.0	Easy	I2_52	52	Singapore has four seasons	0.0	Yes	RIGHT	357.80030000023544	RIGHT	295.808500000021	LEFT	3193.4338999999454	LEFT	1104.5614000004207	44.7	0.6	Probable_Lie	RIGHT	RIGHT	2	771.7345000000932	92	2020-03-02 14:15:59.585498
109	Computer	S200302	0.5	2	1	2	1	0.3	1283.3333359	1283.3333359	1783.3333369	2500.000005	Major	Good_deeds	44	You have given way to the handicapped	C1_14	0.7	Hard	I1_2	1	A dog has four legs	0.0	No	LEFT	1077.205000000049	LEFT	1471.8769999999497	RIGHT	992.332499999975	RIGHT	1047.837900000104	44.7	0.3	Probable_Lie	LEFT	RIGHT	3	793.6606106440345	93	2020-03-02 14:16:24.393276
50	Self	S200302	0.5	1	2	1	2	0.6	1283.3333359	1150.0000023	1500.000003	2350.0000047	Major	Wrong_doings	36	You have made someone cry	C2_10	0.2	Easy	I1_25	53	The Earth turns the closest to the sun in May	0.0	Yes	RIGHT	278.86290000014924	RIGHT	309.79900000011185	RIGHT	1772.5744999997914	RIGHT	4335.540900000069	45.3	0.6	Probable_Lie	LEFT	RIGHT	2	500.15159999975367	94	2020-03-02 14:16:50.449615
75	Self	S200302	0.6666666666666666	2	1	1	2	0.6	1216.6666691	1150.0000023	2066.6666708	1933.3333372	Minor	Good_deeds	39	You have organized a violent protest	C1_36	0.9	Hard	I2_50	26	The hardest bone in human body is the jawbone	0.722222222222222	No	RIGHT	469.8520999995708	RIGHT	360.04810000031284	LEFT	893.2353000000148	LEFT	2039.4723000003976	45.9	0.6	Probable_Truth	RIGHT	RIGHT	6	702.6393999999527	95	2020-03-02 14:17:13.858871
33	Self	S200302	0.8333333333333334	1	2	1	2	0.7	1433.3333362	1283.3333359	1783.3333369	1933.3333372	Major	Good_deeds	11	You have donated blood every 6 months for many years	C1_37	0.0	Easy	I2_28	33	The hyoid bone is the only jointless bone	1.0	Yes	RIGHT	272.3276000001533	RIGHT	320.48230000009426	LEFT	1837.482800000089	LEFT	1558.8204000000587	46.6	0.7	Probable_Lie	RIGHT	RIGHT	1	771.2144999995871	96	2020-03-02 14:18:13.537428
13	Self	S200302	0.5	2	1	2	1	0.3	1216.6666691	1350.0000027	2066.6666708	2216.6666711000003	Major	Good_deeds	44	You have given way to the handicapped	C1_14	0.7	Hard	I1_2	1	A dog has four legs	0.0	No	RIGHT	284.4694000000345	RIGHT	239.90279999998165	RIGHT	655.4987999998048	RIGHT	680.4363000001104	46.9	0.3	Probable_Lie	LEFT	RIGHT	2	1182.1846000002552	97	2020-03-02 14:18:36.009354
29	Self	S200302	0.6666666666666666	2	1	2	1	0.1	1283.3333359	1066.6666688	1650.0000033	1650.0000033	Minor	Wrong_doings	19	You have given directions to a lost tourist	C1_57	1.0	Hard	I1_46	6	Earth's atmosphere extends up to 10,000km into space	0.0555555555555556	No	RIGHT	335.6512999998813	RIGHT	240.26400000002468	RIGHT	2735.830200000237	RIGHT	1804.593599999862	47.0	0.1	Probable_Truth	LEFT	LEFT	1	661.5802999999687	98	2020-03-02 14:19:00.017797
39	Self	S200302	0.8333333333333334	1	2	2	1	0.3	1066.6666688	1433.3333362	2500.000005	2066.6666708	Minor	Good_deeds	40	You have returned your trays in food courts	C2_11	0.1	Easy	I1_33	27	The Earth is round	0.0	No	RIGHT	176.33900000009817	RIGHT	259.2865999999958	RIGHT	776.521799999955	RIGHT	655.6319999999687	47.3	0.3	Probable_Truth	LEFT	LEFT	1	997.7979000000232	99	2020-03-02 14:19:22.520197
72	Self	S200302	0.6666666666666666	2	1	1	2	0.2	1433.3333362	1066.6666688	2500.000005	2500.000005	Major	Wrong_doings	56	You have started a movement to support a cause	C1_51	1.0	Hard	I2_27	14	Mageirocophobia is a fear of deathly disease	0.0	Yes	RIGHT	1140.5281000002103	RIGHT	312.1259999998074	RIGHT	2230.2980999998	RIGHT	2350.652199999786	47.5	0.2	Probable_Truth	LEFT	LEFT	2	1050.497500000347	100	2020-03-02 14:19:49.681803
120	Computer	S200302	0.6666666666666666	2	1	1	2	0.8	1350.0000027	1350.0000027	1650.0000033	2066.6666708	Minor	Wrong_doings	8	You have volunteered every week for many years	C1_39	1.0	Easy	I2_52	52	Singapore has four seasons	0.0	Yes	RIGHT	612.2528999999304	RIGHT	271.9634000000042	LEFT	1632.913500000086	LEFT	728.166599999895	48.3	0.8	Probable_Lie	LEFT	LEFT	6	794.2914350060646	101	2020-03-02 14:20:12.713592
40	Self	S200302	0.8333333333333334	2	1	1	2	0.5	1216.6666691	1000.000002	1783.3333369	2066.6666708	Minor	Wrong_doings	23	You have rescued others from a catastrophe	C1_43	0.85	Hard	I2_60	36	"Statue of Liberty is 151 feet tall"	0.0	Yes	RIGHT	538.739600000099	RIGHT	73.71539999985544	RIGHT	1335.7662999997046	RIGHT	912.7292999996826	48.8	0.5	Probable_Lie	LEFT	LEFT	2	1280.0194999999803	102	2020-03-02 14:20:35.489168
76	Self	S200302	0.6666666666666666	2	1	2	1	0.8	1283.3333359	1216.6666691	1933.3333372	1783.3333369	Major	Good_deeds	16	You have cursed at your loved ones	C1_29	0.55	Hard	I2_26	50	Obama is the USA president now	0.611111111111111	Yes	RIGHT	314.02299999990646	RIGHT	319.71900000007736	LEFT	1633.2790999999816	LEFT	1715.027100000043	49.6	0.8	Probable_Truth	LEFT	LEFT	1	644.9216999999408	103	2020-03-02 14:20:58.905669
0	Self	S200302	0.5	1	2	1	2	0.5	1066.6666688	1283.3333359	2350.0000047	2500.000005	Major	Wrong_doings	27	You have sign up to sponsor a needy child	C2_53	0.0	Hard	I1_4	52	The first Grammy awards was held in 1959	0.944444444444444	Yes	RIGHT	304.1723999999704	RIGHT	266.0929999997279	LEFT	2684.411199999886	RIGHT	1304.0510999999242	50.1	0.5	Probable_Truth	LEFT	RIGHT	6	703.5381000000598	104	2020-03-02 14:21:23.946422
96	Computer	S200302	0.5	1	2	1	2	0.6	1066.6666688	1350.0000027	2350.0000047	2216.6666711000003	Major	Wrong_doings	27	You have sign up to sponsor a needy child	C2_53	0.0	Hard	I1_4	52	The first Grammy awards was held in 1959	0.944444444444444	Yes	LEFT	862.2295999998641	LEFT	1111.1855000003743	LEFT	1041.0596000001533	RIGHT	832.7810000000682	50.1	0.6	Probable_Lie	RIGHT	RIGHT	1	902.2085852238976	105	2020-03-02 14:21:48.249050
92	Self	S200302	0.8333333333333334	2	1	2	1	0.3	1066.6666688	1216.6666691	1500.000003	1500.000003	Major	Good_deeds	50	You have extorted money from anyone	C1_3	0.0	Hard	I2_43	48	Singapore is a country	0.0	No	RIGHT	1236.865900000339	LEFT	632.6139000002513	LEFT	1030.293100000108	RIGHT	966.8699000003472	49.8	0.3	Probable_Lie	LEFT	LEFT	6	683.8329999995949	106	2020-03-02 14:22:10.656063
137	Computer	S200302	0.8333333333333334	2	1	1	2	0.8	1000.000002	1000.000002	2350.0000047	2216.6666711000003	Major	Good_deeds	30	You have made counterfeit money	C1_23	0.05	Easy	I1_13	29	February has 30 days	0.0	No	RIGHT	599.372300000141	RIGHT	280.6017000002612	LEFT	832.6391999999032	LEFT	831.970100000035	50.6	0.8	Probable_Lie	RIGHT	RIGHT	1	968.6910799889572	107	2020-03-02 14:22:33.305903
2	Self	S200302	0.5	1	2	1	2	0.1	1000.000002	1066.6666688	2066.6666708	1500.000003	Major	Good_deeds	3	You have helped a friend in need	C2_3	0.1	Easy	I2_18	26	December is the last month of the year	0.666666666666667	No	RIGHT	143.83020000013855	RIGHT	397.2840999999789	RIGHT	868.2885000002898	RIGHT	1255.8290000001762	50.7	0.1	Probable_Truth	RIGHT	LEFT	1	877.5964999999815	108	2020-03-02 14:22:55.057828
47	Self	S200302	0.8333333333333334	2	1	2	1	0.6	1350.0000027	1433.3333362	2066.6666708	2500.000005	Major	Good_deeds	46	You have failed to keep promises	C1_59	0.2	Hard	I2_36	49	Christmas Day is in March	0.0	No	RIGHT	654.0540999999394	RIGHT	303.67630000000645	LEFT	1127.9742000001534	LEFT	1188.623600000028	51.3	0.6	Probable_Truth	RIGHT	RIGHT	4	673.3041999996203	109	2020-03-02 14:23:18.928464
90	Self	S200302	0.8333333333333334	2	1	1	2	0.2	1350.0000027	1350.0000027	1933.3333372	2500.000005	Minor	Good_deeds	47	You have faked an illness	C1_13	0.9	Easy	I1_35	35	French is Singapore's official language	0.0	Yes	RIGHT	427.9559999999947	RIGHT	128.09310000011465	LEFT	990.7110999997712	LEFT	1550.943599999755	51.5	0.2	Probable_Lie	LEFT	LEFT	3	1012.641799999983	110	2020-03-02 14:23:42.744865
87	Self	S200302	0.8333333333333334	1	2	2	1	0.1	1433.3333362	1500.000003	2350.0000047	1783.3333369	Major	Good_deeds	4	You have been restricting your electricity consumption	C1_45	0.8	Hard	I2_55	42	There is typically 0.6 grams of mercury in glass thermometer	0.0555555555555556	Yes	RIGHT	615.9480000001167	LEFT	962.1784000000844	RIGHT	1503.3782000000429	RIGHT	2332.336100000248	51.4	0.1	Probable_Lie	RIGHT	RIGHT	1	426.4564999998584	111	2020-03-02 14:24:08.225631
