index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
65	Self	S200205	0.6666666666666666	1	2	1	2	0.3	1283.3333359	1000.000002	1650.0000033	1933.3333372	Major	Wrong_doings	24	You have bribed a police officer	C1_44	0.05	Easy	I2_8	8	The Seine river is 50 feet above sea level	0.944444444444444	No	RIGHT	295.8519000001161	RIGHT	1031.8105000001196	RIGHT	1751.7776999998205	LEFT	3404.294500000105	7.899999999999999	0.3	Probable_Truth	RIGHT	RIGHT	3	766.0874999999123	29	2020-02-05 11:59:01.156242
89	Self	S200205	0.8333333333333334	2	1	1	2	0.6	1150.0000023	1500.000003	2216.6666711000003	2216.6666711000003	Major	Good_deeds	31	You have told someone's secret to others	C1_43	1.0	Easy	I1_31	42	There are 6 million animal species on Earth	0.888888888888889	Yes	RIGHT	583.7083999999777	RIGHT	279.4498000000658	RIGHT	1328.8270000000466	LEFT	2041.9272999999976	8.499999999999998	0.6	Probable_Truth	LEFT	LEFT	1	702.6870999998209	30	2020-02-05 11:59:25.748397
112	Computer	S200205	0.6666666666666666	1	2	1	2	0.5	1283.3333359	1433.3333362	1650.0000033	2216.6666711000003	Major	Good_deeds	53	You have drunk alcohol when you were underage	C2_19	0.95	Hard	I1_19	19	The hyoid bone is the only jointless bone	0.0	Yes	LEFT	288.2727999999588	LEFT	1072.6360999999542	LEFT	2790.961199999856	LEFT	1264.1729999998006	8.499999999999998	0.5	Probable_Truth	LEFT	RIGHT	4	513.4463621683319	31	2020-02-05 11:59:50.835850
16	Self	S200205	0.6666666666666666	1	2	1	2	0.2	1000.000002	1433.3333362	1500.000003	1933.3333372	Major	Good_deeds	53	You have drunk alcohol when you were underage	C2_19	0.95	Hard	I1_19	19	The hyoid bone is the only jointless bone	0.0	Yes	RIGHT	464.2355000000862	LEFT	918.1757999999718	LEFT	1030.6434000001443	LEFT	991.3428000002114	8.299999999999999	0.2	Probable_Lie	LEFT	LEFT	3	791.0305000000335	32	2020-02-05 12:00:13.468525
108	Computer	S200205	0.5	2	1	2	1	0.4	1500.000003	1283.3333359	2350.0000047	2066.6666708	Minor	Wrong_doings	28	You have done something against your values	C1_37	0.1	Hard	I2_43	26	China is a part of Asia	1.0	No	LEFT	807.7332000000297	LEFT	328.50170000006074	RIGHT	1086.614499999996	LEFT	1262.2817999999825	8.299999999999999	0.4	Probable_Lie	LEFT	RIGHT	1	819.0430015909045	33	2020-02-05 12:00:37.540742
20	Self	S200205	0.6666666666666666	1	2	2	1	0.4	1350.0000027	1000.000002	2350.0000047	2066.6666708	Minor	Wrong_doings	6	You have taken responsibility for your actions	C1_7	0.1	Hard	I2_5	25	The Earth is round	0.944444444444444	Yes	RIGHT	305.07090000014614	RIGHT	555.0862000000052	RIGHT	679.2740999999296	RIGHT	984.5608999999058	8.7	0.4	Probable_Truth	RIGHT	RIGHT	4	673.0264000000261	34	2020-02-05 12:01:00.077782
10	Self	S200205	0.5	2	1	1	2	0.1	1283.3333359	1350.0000027	2350.0000047	2216.6666711000003	Major	Wrong_doings	9	You have taken months off to volunteer	C2_9	0.05	Hard	I1_50	10	A caterpillar has more muscle than a human	0.722222222222222	Yes	RIGHT	747.5828000001457	RIGHT	311.784500000158	LEFT	1703.5117000000355	RIGHT	1296.705799999927	8.799999999999999	0.1	Probable_Truth	LEFT	RIGHT	4	1008.8556000000608	35	2020-02-05 12:01:24.917073
127	Computer	S200205	0.6666666666666666	2	1	2	1	0.7	1350.0000027	1066.6666688	1500.000003	1500.000003	Minor	Wrong_doings	46	You have been restricting your electricity consumption	C1_8	0.65	Hard	I2_31	59	Septicemia is a lung infection condition	0.722222222222222	No	LEFT	822.0009000001482	RIGHT	191.24990000000253	LEFT	1676.256500000136	RIGHT	1552.6418999997986	8.799999999999999	0.7	Probable_Truth	LEFT	LEFT	2	856.0451728059337	36	2020-02-05 12:01:47.997588
50	Self	S200205	0.5	1	2	1	2	0.7	1433.3333362	1216.6666691	2066.6666708	1500.000003	Major	Wrong_doings	14	You have lost everything just to help others	C1_9	0.9	Easy	I1_29	48	Fibers in oranges can be used to make fabric	0.0	No	RIGHT	432.0028999998158	LEFT	942.7198999999292	RIGHT	2375.647299999855	RIGHT	2197.5805000001856	8.1	0.7	Probable_Lie	RIGHT	LEFT	4	1087.0422000000417	37	2020-02-05 12:02:13.820946
85	Self	S200205	0.8333333333333334	1	2	2	1	0.5	1283.3333359	1500.000003	2066.6666708	2066.6666708	Major	Good_deeds	1	You have lied to your parents	C1_40	0.65	Hard	I2_40	35	Today is a weekday	0.0	Yes	RIGHT	1407.6351000001068	RIGHT	606.988900000033	RIGHT	1247.700800000075	LEFT	1240.440900000067	8.6	0.5	Probable_Truth	RIGHT	RIGHT	4	698.6380000000736	38	2020-02-05 12:02:38.508284
27	Self	S200205	0.6666666666666666	2	1	1	2	0.4	1216.6666691	1283.3333359	2500.000005	2500.000005	Minor	Wrong_doings	26	You have attended all lectures as a student	C2_56	0.0	Hard	I1_46	11	Teddy Roosevelt was the youngest US President	0.0555555555555556	No	RIGHT	1109.0625000001637	RIGHT	254.82679999981883	RIGHT	2846.789799999897	RIGHT	997.4465999998756	9.0	0.4	Probable_Truth	RIGHT	RIGHT	6	924.404099999947	39	2020-02-05 12:03:04.716239
84	Self	S200205	0.8333333333333334	1	2	2	1	0.7	1350.0000027	1350.0000027	2500.000005	1933.3333372	Minor	Good_deeds	13	You have said sorry when you were rude	C2_48	1.0	Easy	I2_22	46	Lehman Brothers went bankrupt on 20th September	0.833333333333333	Yes	RIGHT	256.3694000000396	RIGHT	644.9620999999297	RIGHT	3630.1711999999497	RIGHT	1240.3693999999632	9.7	0.7	Probable_Truth	RIGHT	RIGHT	5	581.2496999999439	40	2020-02-05 12:03:30.772343
113	Computer	S200205	0.6666666666666666	1	2	1	2	0.8	1150.0000023	1150.0000023	2500.000005	1783.3333369	Major	Good_deeds	19	You have cursed at others	C2_6	0.55	Easy	I1_33	33	It takes 112 years to build the Pisa Tower	0.0	No	LEFT	296.05339999989155	RIGHT	554.5941000000312	RIGHT	1223.1355000001258	LEFT	1258.1150999999409	9.7	0.8	Probable_Lie	LEFT	LEFT	3	645.1090304593761	41	2020-02-05 12:03:53.909307
47	Self	S200205	0.8333333333333334	2	1	2	1	0.6	1350.0000027	1000.000002	2216.6666711000003	2500.000005	Major	Good_deeds	33	You have watched a pirated movie	C2_42	0.55	Hard	I1_2	2	Astatine is the rarest element in the Earth's crust	0.0	Yes	RIGHT	584.9507000000358	RIGHT	161.20789999990848	RIGHT	2983.2132999999885	LEFT	1440.7097000000704	10.3	0.6	Probable_Lie	LEFT	LEFT	5	924.3526000000202	42	2020-02-05 12:04:19.637165
7	Self	S200205	0.5	1	2	2	1	0.5	1433.3333362	1000.000002	2066.6666708	1933.3333372	Major	Wrong_doings	17	You have coveted things that belong to others	C1_16	0.95	Hard	I1_8	38	Cleopatra was born in Greece	0.0	Yes	RIGHT	136.91820000008192	LEFT	877.8596999998172	LEFT	4223.162900000034	LEFT	1381.9978999999876	9.8	0.5	Probable_Lie	LEFT	LEFT	4	934.9601999999776	43	2020-02-05 12:04:46.197633
9	Self	S200205	0.5	2	1	1	2	0.6	1000.000002	1283.3333359	1783.3333369	1650.0000033	Minor	Good_deeds	37	You have offered a listening ear to a friend	C2_40	0.0	Hard	I1_21	43	The hardest bone in human body is the jawbone	0.0	No	RIGHT	2066.10969999997	RIGHT	2335.7008999998925	LEFT	1246.5976000000865	RIGHT	1406.2724000000344	10.4	0.6	Probable_Truth	LEFT	RIGHT	5	1106.7149999998946	44	2020-02-05 12:05:12.653172
71	Self	S200205	0.6666666666666666	1	2	2	1	0.5	1066.6666688	1433.3333362	1783.3333369	2216.6666711000003	Minor	Good_deeds	59	You have confessed to your mistake	C1_47	1.0	Hard	I1_26	54	Marijuana is legal in Singapore	0.777777777777778	Yes	LEFT	488.0456999999296	LEFT	2514.2166000000543	RIGHT	2384.609299999965	RIGHT	1039.158900000075	10.4	0.5	Probable_Lie	RIGHT	RIGHT	2	857.9627999999957	45	2020-02-05 12:05:39.012782
60	Self	S200205	0.5	2	1	2	1	0.4	1500.000003	1066.6666688	2500.000005	2216.6666711000003	Major	Good_deeds	19	You have held the door open for a stranger	C1_50	0.95	Hard	I1_14	57	There are 10 continents in the World	0.833333333333333	Yes	RIGHT	1485.600299999987	RIGHT	231.72810000005484	LEFT	2295.9905000000163	RIGHT	999.1590000001906	10.8	0.4	Probable_Truth	RIGHT	RIGHT	6	1808.2200999999716	46	2020-02-05 12:06:05.693557
19	Self	S200205	0.6666666666666666	1	2	1	2	0.7	1433.3333362	1216.6666691	1933.3333372	2350.0000047	Minor	Good_deeds	34	You have queued to enter the MRT train	C1_34	1.0	Easy	I1_25	41	The Eiffel Tower is in Paris	0.666666666666667	No	RIGHT	231.52920000006816	RIGHT	581.4258000000336	RIGHT	952.4082000000362	RIGHT	1370.524400000022	11.499999999999998	0.7	Probable_Lie	LEFT	LEFT	3	758.2455000001573	47	2020-02-05 12:06:29.092051
43	Self	S200205	0.8333333333333334	2	1	1	2	0.3	1066.6666688	1350.0000027	2350.0000047	2066.6666708	Major	Good_deeds	2	You have given way to the handicapped	C2_2	1.0	Easy	I1_48	33	Singapore is a country	0.888888888888889	Yes	RIGHT	1003.9202000000388	RIGHT	440.2081000000635	RIGHT	656.032100000175	RIGHT	840.088299999934	11.8	0.3	Probable_Lie	LEFT	LEFT	5	773.5373000000436	48	2020-02-05 12:08:07.957471
18	Self	S200205	0.6666666666666666	1	2	1	2	0.8	1150.0000023	1500.000003	1783.3333369	1500.000003	Major	Wrong_doings	60	You have been sued	C2_58	0.05	Hard	I2_41	16	Arabi is the oldest surviving breed of horse	0.111111111111111	Yes	RIGHT	114.10799999998744	RIGHT	393.00410000009833	LEFT	2825.0772000001234	LEFT	1213.0990000000563	12.6	0.8	Probable_Truth	RIGHT	RIGHT	4	775.4368999999315	49	2020-02-05 12:08:31.780423
136	Computer	S200205	0.8333333333333334	2	1	1	2	0.5	1433.3333362	1500.000003	1933.3333372	2066.6666708	Major	Wrong_doings	17	You have made counterfeit money	C2_31	0.0	Easy	I2_60	50	The Amazon forest covers an area of 1 billion acres	0.0	No	LEFT	877.9243999999835	RIGHT	104.37920000003942	LEFT	1806.9663000001128	LEFT	1821.630300000152	12.6	0.5	Probable_Truth	LEFT	LEFT	1	526.6989370447321	50	2020-02-05 12:08:56.430703
83	Self	S200205	0.8333333333333334	1	2	1	2	0.2	1216.6666691	1283.3333359	1783.3333369	1783.3333369	Major	Good_deeds	48	You have sorted your trash into recycling bin	C1_13	0.05	Hard	I1_28	43	Red is a color	0.666666666666667	No	LEFT	1719.265299999961	LEFT	2138.126899999861	RIGHT	1288.472099999808	RIGHT	4492.180100000041	12.6	0.2	Probable_Lie	RIGHT	RIGHT	1	650.6440999999086	51	2020-02-05 12:09:25.356899
34	Self	S200205	0.8333333333333334	1	2	1	2	0.4	1433.3333362	1000.000002	1650.0000033	1650.0000033	Minor	Good_deeds	43	You have given directions to a lost tourist	C2_10	0.0	Easy	I1_1	51	The Earth turns the closest to the sun in May	0.888888888888889	Yes	RIGHT	248.13889999995808	RIGHT	959.921500000064	LEFT	3455.319400000008	RIGHT	1542.165800000021	13.0	0.4	Probable_Lie	LEFT	LEFT	4	608.0194999999549	52	2020-02-05 12:09:50.477414
120	Computer	S200205	0.6666666666666666	2	1	1	2	0.1	1150.0000023	1150.0000023	2350.0000047	2216.6666711000003	Minor	Good_deeds	8	You have switched off appliances when not in use	C1_59	0.7	Hard	I2_2	46	The Moon orbits around the Earth	0.833333333333333	Yes	LEFT	787.6434000002064	RIGHT	32.62840000002143	RIGHT	4319.830799999863	RIGHT	1248.7157999999	13.0	0.1	Probable_Truth	LEFT	RIGHT	5	909.5977545467468	53	2020-02-05 12:10:17.221750
36	Self	S200205	0.8333333333333334	1	2	2	1	0.5	1350.0000027	1216.6666691	2500.000005	2066.6666708	Major	Good_deeds	10	You have fabricated facts about yourself	C2_43	0.95	Hard	I2_4	4	Today is Sunday	0.0	Yes	RIGHT	72.0837000001211	RIGHT	403.855300000032	LEFT	1268.9633999998478	LEFT	1408.1381000000874	13.5	0.5	Probable_Truth	RIGHT	RIGHT	2	840.8713000001171	54	2020-02-05 12:10:40.925435
