index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
2	Self	S210118	0.5	1	2	1	2	0.2	1350.0000027	1350.0000027	2350.0000047	2216.6666711000003	Major	Good_deeds	26	You have started an NGO using your savings	C2_42	0.0	Hard	I2_18	12	There are 6 million animal species on Earth	0.0	Yes	RIGHT	759.2111999999815	LEFT	1348.4668000000966	RIGHT	2744.718899999953	LEFT	2018.1138000000371	16.499999999999996	0.2	Probable_Lie	LEFT	RIGHT	2	1237.3207999999067	55	2021-01-18 14:35:38.875358
125	Computer	S210118	0.6666666666666666	2	1	2	1	0.6	1216.6666691	1066.6666688	2500.000005	2350.0000047	Minor	Good_deeds	59	You have provided shelter for stray animals	C1_24	0.55	Easy	I1_3	54	It takes 112 years to build the Pisa Tower	0.0	Yes	LEFT	891.48739999996	LEFT	352.82009999991715	LEFT	1769.4550999999592	RIGHT	1150.9446000000023	16.499999999999996	0.6	Probable_Lie	RIGHT	RIGHT	2	978.1895618365728	56	2021-01-18 14:36:03.729805
18	Self	S210118	0.6666666666666666	1	2	1	2	0.8	1350.0000027	1216.6666691	1783.3333369	2066.6666708	Major	Wrong_doings	28	You have adopted a zero-waste lifestyle	C2_54	0.05	Easy	I1_9	4	Pyramid of Giza is 468 feet tall	0.0	No	RIGHT	304.3527999998332	RIGHT	642.9140000000189	RIGHT	1040.5617999999777	LEFT	1703.193100000135	17.299999999999997	0.8	Probable_Truth	LEFT	LEFT	2	611.0278000001017	57	2021-01-18 14:36:27.017305
55	Self	S210118	0.5	1	2	2	1	0.7	1216.6666691	1216.6666691	2066.6666708	2500.000005	Major	Good_deeds	22	You have said sorry when you were rude	C2_14	0.95	Hard	I1_46	11	A square has 3 corners	0.166666666666667	No	RIGHT	744.2763999999897	LEFT	1879.0538000000647	LEFT	1693.5117999998963	RIGHT	1839.558299999908	16.599999999999998	0.7	Probable_Lie	LEFT	LEFT	6	1765.158799999881	58	2021-01-18 14:36:54.513826
143	Computer	S210118	0.8333333333333334	2	1	2	1	0.5	1283.3333359	1433.3333362	2066.6666708	2066.6666708	Major	Wrong_doings	24	You have been donating all your excess food to a food bank	C2_60	1.0	Easy	I1_37	59	Vegetarians can eat vegetable products	0.0	No	LEFT	961.1619000002064	RIGHT	1008.0128999998124	RIGHT	3439.809800000148	RIGHT	3823.0296000001545	16.599999999999998	0.5	Probable_Truth	RIGHT	RIGHT	4	987.55866863436	59	2021-01-18 14:37:24.144997
39	Self	S210118	0.8333333333333334	1	2	2	1	0.4	1283.3333359	1000.000002	1650.0000033	2500.000005	Major	Wrong_doings	35	You have coveted things that belong to others	C2_20	0.7	Hard	I1_29	50	Mexico's National Day is September 16	1.0	No	RIGHT	368.8532000001032	RIGHT	886.9050000002972	RIGHT	1164.8835999999392	LEFT	1253.0492999999296	16.999999999999996	0.4	Probable_Truth	RIGHT	RIGHT	6	677.9993000000104	60	2021-01-18 14:37:47.505842
49	Self	S210118	0.5	1	2	1	2	0.5	1433.3333362	1150.0000023	1933.3333372	2350.0000047	Major	Good_deeds	48	You have helped others to pick up their belongings	C2_48	0.0	Easy	I2_17	39	Kangaroos live in Africa	0.666666666666667	Yes	RIGHT	592.1223999998801	LEFT	1589.6747000001596	LEFT	1799.041099999613	RIGHT	1541.1181999998007	16.499999999999996	0.5	Probable_Lie	LEFT	RIGHT	2	873.4852999996292	61	2021-01-18 14:38:13.337256
74	Self	S210118	0.6666666666666666	2	1	1	2	0.8	1500.000003	1500.000003	2216.6666711000003	1783.3333369	Major	Good_deeds	46	You have volunteered every week for many years	C2_1	0.0	Easy	I2_51	51	Singapore is a country	0.0	Yes	LEFT	600.0044000002163	RIGHT	1768.4736999999586	RIGHT	2127.9781999996885	RIGHT	3738.9686999999863	16.499999999999996	0.8	Probable_Truth	LEFT	LEFT	1	729.5307999997931	62	2021-01-18 14:38:41.872950
89	Self	S210118	0.8333333333333334	2	1	1	2	0.2	1066.6666688	1433.3333362	1650.0000033	2350.0000047	Minor	Good_deeds	29	You have donated blood every 6 months for many years	C1_29	1.0	Hard	I2_48	13	Fibers in oranges can be used to make fabric	0.0	Yes	RIGHT	664.0253000000484	RIGHT	559.8743000000468	RIGHT	3008.650799999941	RIGHT	2584.246500000063	16.699999999999996	0.2	Probable_Truth	LEFT	LEFT	1	596.8539999998939	63	2021-01-18 14:39:08.360517
117	Computer	S210118	0.6666666666666666	1	2	2	1	0.3	1500.000003	1433.3333362	1650.0000033	1650.0000033	Minor	Wrong_doings	3	You have illegally stayed in a country	C2_38	0.85	Easy	I2_58	40	The sun rises at night	0.722222222222222	Yes	LEFT	632.0958999999675	RIGHT	1184.80849999969	LEFT	1367.0045999997456	LEFT	1167.8554999998596	16.699999999999996	0.3	Probable_Truth	LEFT	RIGHT	6	525.6500305349065	64	2021-01-18 14:39:32.032788
23	Self	S210118	0.6666666666666666	1	2	2	1	0.3	1000.000002	1000.000002	1650.0000033	2500.000005	Minor	Wrong_doings	20	You have complimented others for good work	C1_20	0.85	Easy	I2_6	39	Cleopatra was born in Greece	0.0	No	RIGHT	328.3716999999342	LEFT	1742.6752999999735	RIGHT	1911.2552999999932	RIGHT	1719.8410999999396	16.399999999999995	0.3	Probable_Lie	LEFT	LEFT	6	728.4383000001071	65	2021-01-18 14:39:57.185234
48	Self	S210118	0.5	1	2	1	2	0.2	1000.000002	1350.0000027	2216.6666711000003	1783.3333369	Minor	Wrong_doings	33	You have faked an illness	C1_6	0.0	Easy	I2_40	46	The Moon orbits around the Earth	0.0555555555555556	No	RIGHT	280.11590000005526	RIGHT	575.110499999937	LEFT	2631.223200000022	LEFT	1008.1147999999304	16.599999999999994	0.2	Probable_Truth	LEFT	RIGHT	6	915.411199999653	66	2021-01-18 14:40:21.520070
47	Self	S210118	0.8333333333333334	2	1	2	1	0.7	1350.0000027	1500.000003	1500.000003	2500.000005	Major	Wrong_doings	24	You have been donating all your excess food to a food bank	C2_60	1.0	Easy	I1_37	59	Vegetarians can eat vegetable products	0.0	No	RIGHT	971.871100000044	LEFT	631.7331000000195	RIGHT	2607.7779999995983	RIGHT	1624.0335000002233	15.899999999999997	0.7	Probable_Lie	RIGHT	RIGHT	1	735.097400000086	67	2021-01-18 14:40:47.512804
123	Computer	S210118	0.6666666666666666	2	1	1	2	0.2	1350.0000027	1000.000002	1933.3333372	1783.3333369	Major	Good_deeds	43	You have given directions to a lost tourist	C1_59	0.0	Hard	I2_23	23	The current century is 21st	1.0	No	LEFT	1520.9457999999358	RIGHT	2614.347999999609	RIGHT	984.7192000001996	RIGHT	1722.335099999782	15.899999999999997	0.2	Probable_Truth	LEFT	LEFT	1	581.9607758183921	68	2021-01-18 14:41:13.577909
122	Computer	S210118	0.6666666666666666	2	1	1	2	0.5	1066.6666688	1283.3333359	2350.0000047	2066.6666708	Minor	Good_deeds	2	You have violated a traffic law	C1_42	0.05	Hard	I1_24	24	The first Grammy awards was held in 1959	0.0	Yes	LEFT	1388.4926999999152	RIGHT	600.9540999998535	RIGHT	1639.1465000001515	LEFT	1439.729400000033	15.899999999999997	0.5	Probable_Truth	RIGHT	LEFT	1	898.3196952347728	69	2021-01-18 14:41:38.881773
44	Self	S210118	0.8333333333333334	2	1	2	1	0.1	1000.000002	1216.6666691	2216.6666711000003	1650.0000033	Minor	Wrong_doings	49	You have thrown your trash into the bin	C2_7	0.0	Hard	I2_33	8	Nanyang Technological University is in Australia	0.0	Yes	RIGHT	983.0988000003344	LEFT	695.740300000125	LEFT	1654.6243000002503	RIGHT	1559.332700000141	15.799999999999995	0.1	Probable_Lie	RIGHT	RIGHT	1	480.3109000004042	70	2021-01-18 14:42:02.913890
78	Self	S210118	0.6666666666666666	2	1	2	1	0.4	1216.6666691	1433.3333362	2350.0000047	1933.3333372	Major	Wrong_doings	60	You have said thank you when you have received help	C2_33	1.0	Hard	I1_35	10	The Seine river is 50 feet above sea level	0.0	No	RIGHT	466.90150000040376	RIGHT	281.7370000002484	RIGHT	1603.707100000065	RIGHT	1392.6700999995774	16.199999999999996	0.4	Probable_Truth	LEFT	LEFT	2	727.1221999999398	71	2021-01-18 14:42:26.889413
132	Computer	S210118	0.8333333333333334	1	2	2	1	0.5	1066.6666688	1000.000002	2350.0000047	2350.0000047	Major	Good_deeds	57	You have held the door open for a stranger	C1_4	0.95	Easy	I2_36	45	Singapore is a poor country	0.722222222222222	Yes	LEFT	487.57500000010623	RIGHT	998.5212999999932	LEFT	1410.194500000216	RIGHT	1104.407899999842	16.199999999999996	0.5	Probable_Lie	LEFT	LEFT	4	513.2868236471164	72	2021-01-18 14:42:50.745439
4	Self	S210118	0.5	1	2	2	1	0.4	1283.3333359	1500.000003	1783.3333369	2066.6666708	Minor	Good_deeds	5	You have assisted in a crime	C1_46	0.9	Easy	I2_34	11	Mageirocophobia is a fear of deathly disease	0.888888888888889	No	RIGHT	857.5912999999673	LEFT	1330.8280999999624	RIGHT	1182.3134999999638	LEFT	1096.0328000001027	15.799999999999995	0.4	Probable_Lie	LEFT	RIGHT	1	857.4657999997726	73	2021-01-18 14:43:15.273585
116	Computer	S210118	0.6666666666666666	1	2	2	1	0.6	1433.3333362	1350.0000027	2500.000005	2500.000005	Minor	Good_deeds	6	You have rescued others from a catastrophe	C2_28	0.0	Hard	I2_3	6	Mozambique is the world's poorest country	0.722222222222222	Yes	LEFT	1321.8388999998751	RIGHT	1142.376399999648	RIGHT	1954.2681999996605	LEFT	2414.773999999852	15.799999999999995	0.6	Probable_Truth	LEFT	LEFT	2	505.2780723220508	74	2021-01-18 14:43:42.961870
115	Computer	S210118	0.6666666666666666	1	2	1	2	0.2	1000.000002	1000.000002	2066.6666708	1783.3333369	Major	Good_deeds	43	You have engaged in arson	C1_40	0.05	Hard	I1_33	9	It takes 500 days to travel from Earth to Mars	0.0	No	LEFT	697.1570000000611	RIGHT	1169.729599999755	LEFT	2071.718300000157	LEFT	1160.5918000000202	15.799999999999995	0.2	Probable_Truth	RIGHT	RIGHT	6	888.9608743810929	75	2021-01-18 14:44:07.361829
51	Self	S210118	0.5	1	2	1	2	0.4	1350.0000027	1000.000002	1500.000003	2066.6666708	Major	Wrong_doings	34	You have signed up as a bone marrow donor	C1_34	1.0	Hard	I1_23	40	Saturn's rings are between 30 and 300 feet thick	0.0	No	RIGHT	286.2906999998813	RIGHT	821.5700999999171	RIGHT	1152.2632000001067	LEFT	1676.5120999998544	16.199999999999996	0.4	Probable_Truth	RIGHT	LEFT	1	1104.1840000002594	76	2021-01-18 14:44:30.897060
85	Self	S210118	0.8333333333333334	1	2	2	1	0.6	1150.0000023	1433.3333362	1650.0000033	2500.000005	Major	Wrong_doings	10	You have helped your parents when asked to	C1_8	1.0	Hard	I2_52	1	Astatine is the rarest element in the Earth's crust	0.888888888888889	Yes	RIGHT	601.7013999999108	LEFT	1951.2707999997476	RIGHT	2019.375200000013	RIGHT	1200.400499999887	15.599999999999996	0.6	Probable_Lie	RIGHT	RIGHT	1	694.9030000000675	77	2021-01-18 14:44:56.672279
71	Self	S210118	0.6666666666666666	1	2	2	1	0.6	1433.3333362	1000.000002	1650.0000033	2216.6666711000003	Major	Good_deeds	58	You have stopped using products tested on animals	C1_1	0.9	Hard	I1_2	6	The human's inner ear is larger than a pencil eraser	0.0	No	RIGHT	304.01199999960227	RIGHT	686.6306000001714	LEFT	4143.284799999947	RIGHT	4152.144700000008	16.199999999999996	0.6	Probable_Lie	LEFT	LEFT	3	625.8591000000706	78	2021-01-18 14:45:25.457429
91	Self	S210118	0.8333333333333334	2	1	1	2	0.5	1150.0000023	1066.6666688	2350.0000047	2500.000005	Minor	Good_deeds	48	You have cheated on a national exam	C1_48	0.0	Easy	I1_27	27	There are 10 continents in the World	0.888888888888889	No	RIGHT	735.2931000000353	RIGHT	303.8716999999451	LEFT	1991.120299999693	LEFT	1332.7142999996795	16.699999999999996	0.5	Probable_Truth	LEFT	LEFT	1	813.7010999998893	79	2021-01-18 14:45:50.280355
129	Computer	S210118	0.8333333333333334	1	2	1	2	0.6	1500.000003	1216.6666691	1650.0000033	1650.0000033	Minor	Good_deeds	18	You have held the elevator doors for others	C2_35	0.95	Easy	I2_31	2	Brazil is in South America	0.0555555555555556	Yes	LEFT	359.86769999999524	LEFT	566.4381000001413	RIGHT	1016.6478000001008	RIGHT	953.15249999976	16.699999999999996	0.6	Probable_Lie	RIGHT	LEFT	5	718.2519204063624	80	2021-01-18 14:46:12.481937
98	Computer	S210118	0.5	1	2	1	2	0.5	1350.0000027	1216.6666691	1650.0000033	1500.000003	Major	Good_deeds	26	You have started an NGO using your savings	C2_42	0.0	Hard	I2_18	12	There are 6 million animal species on Earth	0.0	Yes	LEFT	472.074899999825	LEFT	457.95079999970767	RIGHT	2383.446399999684	LEFT	1236.4361999998437	16.699999999999996	0.5	Probable_Lie	LEFT	LEFT	5	676.4344740153477	81	2021-01-18 14:46:36.001339
81	Self	S210118	0.8333333333333334	1	2	1	2	0.4	1000.000002	1150.0000023	2500.000005	1783.3333369	Major	Good_deeds	47	You have bought cocaine	C1_47	0.05	Easy	I1_58	60	Cernan was the second last man to walk on the Moon	0.888888888888889	No	RIGHT	392.78650000005655	RIGHT	630.3027999997539	RIGHT	2277.507500000411	LEFT	1124.797899999976	17.099999999999994	0.4	Probable_Truth	LEFT	LEFT	1	640.6902000003356	82	2021-01-18 14:47:00.073414
0	Self	S210118	0.5	1	2	1	2	0.7	1433.3333362	1000.000002	2066.6666708	2350.0000047	Minor	Wrong_doings	47	You have been sued	C2_26	1.0	Hard	I1_26	43	Red is a color	0.0	No	RIGHT	305.10969999977533	RIGHT	749.9087999999574	RIGHT	1087.7086000000418	LEFT	1058.0826999998862	17.799999999999994	0.7	Probable_Truth	RIGHT	RIGHT	6	1088.5176000001593	83	2021-01-18 14:47:23.784721
5	Self	S210118	0.5	1	2	2	1	0.6	1066.6666688	1216.6666691	1933.3333372	1650.0000033	Major	Good_deeds	14	You have taken months off to volunteer	C1_45	0.05	Easy	I1_32	32	It is 20th Century now	0.0	No	RIGHT	301.0965000003125	RIGHT	700.3589000000829	LEFT	982.739600000059	RIGHT	1327.1816999999828	18.399999999999995	0.6	Probable_Truth	LEFT	RIGHT	5	1381.2599000002592	84	2021-01-18 14:47:46.920670
140	Computer	S210118	0.8333333333333334	2	1	2	1	0.4	1433.3333362	1150.0000023	2350.0000047	1783.3333369	Minor	Wrong_doings	49	You have thrown your trash into the bin	C2_7	0.0	Hard	I2_33	8	Nanyang Technological University is in Australia	0.0	Yes	LEFT	851.2417000001733	RIGHT	433.107000000291	LEFT	1116.3187000001926	RIGHT	992.4456999997346	18.399999999999995	0.4	Probable_Truth	RIGHT	RIGHT	3	564.9737700371375	85	2021-01-18 14:48:10.161443
24	Self	S210118	0.6666666666666666	2	1	1	2	0.6	1000.000002	1216.6666691	2216.6666711000003	1650.0000033	Major	Wrong_doings	28	You have attended all lectures as a student	C1_28	0.2	Hard	I2_54	36	"Statue of Liberty is 151 feet tall"	0.944444444444444	No	RIGHT	1111.525100000108	LEFT	551.9936000000598	RIGHT	760.3959999996732	RIGHT	1358.3987000001798	17.799999999999994	0.6	Probable_Lie	RIGHT	RIGHT	2	716.7650999999751	86	2021-01-18 14:48:33.321939
104	Computer	S210118	0.5	2	1	1	2	0.1	1066.6666688	1000.000002	2350.0000047	1500.000003	Minor	Good_deeds	44	You have bribed a police officer	C2_40	1.0	Easy	I2_43	48	There are 6000 spoken languages in the World	0.0	No	LEFT	1008.0710000002	RIGHT	832.0963000001029	RIGHT	1663.9758999999683	LEFT	1005.6704999997236	17.799999999999994	0.1	Probable_Truth	LEFT	RIGHT	4	680.4862152867324	87	2021-01-18 14:48:57.000746
1	Self	S210118	0.5	1	2	1	2	0.1	1000.000002	1283.3333359	1650.0000033	1933.3333372	Major	Good_deeds	46	You have given way to the handicapped	C1_5	0.0	Hard	I2_21	18	Marijuana is legal in Singapore	0.0	No	RIGHT	304.95739999969373	RIGHT	894.714600000043	LEFT	919.434600000386	RIGHT	1003.4006999999292	17.899999999999995	0.1	Probable_Truth	LEFT	RIGHT	5	1613.43799999986	88	2021-01-18 14:49:20.177966
9	Self	S210118	0.5	2	1	1	2	0.6	1350.0000027	1216.6666691	2500.000005	2066.6666708	Major	Wrong_doings	12	You have offered a listening ear to a friend	C2_27	0.0	Hard	I1_14	26	The hardest bone in human body is the jawbone	0.0555555555555556	Yes	RIGHT	661.313699999937	RIGHT	279.6399999997448	RIGHT	4342.313999999988	RIGHT	1325.8160999998836	18.5	0.6	Probable_Truth	RIGHT	RIGHT	4	752.2592999998778	89	2021-01-18 14:49:47.248867
57	Self	S210118	0.5	2	1	1	2	0.5	1216.6666691	1066.6666688	1933.3333372	2066.6666708	Major	Good_deeds	25	You have sorted your trash into recycling bin	C2_52	0.85	Easy	I2_22	38	Milwaukee Art Museum is located in California	0.0	No	RIGHT	932.6662999997096	RIGHT	296.3641999999709	RIGHT	2376.0637000000315	RIGHT	3982.364700000289	19.0	0.5	Probable_Truth	RIGHT	LEFT	2	905.6541999998444	90	2021-01-18 14:50:14.600485
80	Self	S210118	0.8333333333333334	1	2	1	2	0.2	1500.000003	1000.000002	2350.0000047	1650.0000033	Minor	Wrong_doings	8	You have made someone cry	C2_10	0.95	Hard	I2_55	58	There are 7 days in a week	0.0	Yes	RIGHT	448.96609999977954	RIGHT	498.7789000001612	RIGHT	944.1186000003654	RIGHT	2096.005200000036	19.2	0.2	Probable_Truth	RIGHT	RIGHT	4	436.4759000000049	91	2021-01-18 14:50:38.096327
82	Self	S210118	0.8333333333333334	1	2	1	2	0.5	1283.3333359	1066.6666688	2216.6666711000003	1500.000003	Minor	Good_deeds	57	You have sign up to sponsor a needy child	C1_16	0.2	Easy	I2_60	49	The Franco-Prussian War occurred in the 19th century	0.0555555555555556	No	RIGHT	342.5127999998949	RIGHT	528.7708000000748	RIGHT	2550.911499999984	RIGHT	3398.307500000101	19.7	0.5	Probable_Truth	RIGHT	RIGHT	3	716.397600000164	92	2021-01-18 14:51:04.272243
3	Self	S210118	0.5	1	2	1	2	0.8	1500.000003	1433.3333362	2216.6666711000003	1500.000003	Major	Wrong_doings	45	You have used a fake name online	C2_47	0.95	Easy	I1_12	34	Some owl species hunt fish	0.666666666666667	Yes	RIGHT	608.5532000001876	LEFT	1311.136499999975	RIGHT	1271.2670999999318	LEFT	2018.9242000001288	18.899999999999995	0.8	Probable_Lie	RIGHT	RIGHT	3	1824.9987000003784	93	2021-01-18 14:51:30.537402
136	Computer	S210118	0.8333333333333334	2	1	1	2	0.8	1216.6666691	1283.3333359	2216.6666711000003	1500.000003	Major	Good_deeds	53	You have queued to enter the MRT train	C1_30	0.05	Hard	I1_57	33	Arabi is the oldest surviving breed of horse	0.777777777777778	Yes	LEFT	996.5679000001728	LEFT	1200.3843000002234	RIGHT	888.0718000000343	RIGHT	940.9221000000798	18.899999999999995	0.8	Probable_Lie	LEFT	RIGHT	1	884.5209081788877	94	2021-01-18 14:51:54.232843
83	Self	S210118	0.8333333333333334	1	2	1	2	0.7	1066.6666688	1350.0000027	1933.3333372	1933.3333372	Major	Good_deeds	17	You have helped with household chores	C1_31	0.55	Easy	I1_28	55	Today is Sunday	0.0	Yes	RIGHT	864.8589999997967	LEFT	1059.36470000006	LEFT	1136.884900000041	RIGHT	859.5795999999609	18.2	0.7	Probable_Lie	RIGHT	RIGHT	1	600.4078999999365	95	2021-01-18 14:52:17.616987
20	Self	S210118	0.6666666666666666	1	2	2	1	0.7	1216.6666691	1350.0000027	2350.0000047	1500.000003	Minor	Good_deeds	6	You have rescued others from a catastrophe	C2_28	0.0	Hard	I2_3	6	Mozambique is the world's poorest country	0.722222222222222	Yes	RIGHT	880.2169000000504	LEFT	1043.9834999997402	RIGHT	1316.6580000001886	LEFT	1079.8052000000098	17.499999999999996	0.7	Probable_Lie	LEFT	LEFT	5	2192.8388000001178	96	2021-01-18 14:53:14.112813
75	Self	S210118	0.6666666666666666	2	1	1	2	0.3	1150.0000023	1066.6666688	1500.000003	1500.000003	Minor	Wrong_doings	11	You have kept your promises	C1_11	1.0	Hard	I1_10	35	Cheese is an Asian staple	0.111111111111111	No	RIGHT	506.74090000029537	RIGHT	272.2850999998627	LEFT	1655.6775999997626	RIGHT	997.7728999997452	17.799999999999997	0.3	Probable_Lie	LEFT	LEFT	3	659.6383000000969	97	2021-01-18 14:53:36.001857
112	Computer	S210118	0.6666666666666666	1	2	1	2	0.8	1216.6666691	1500.000003	1933.3333372	2066.6666708	Minor	Wrong_doings	38	You have failed to keep promises	C1_43	0.0	Easy	I1_40	3	Singapore is in Africa	0.833333333333333	Yes	LEFT	440.5485000002045	LEFT	658.9360000002671	LEFT	999.6111000000384	LEFT	1630.2504000000226	17.799999999999997	0.8	Probable_Lie	LEFT	RIGHT	2	839.6547040749249	98	2021-01-18 14:53:59.847214
25	Self	S210118	0.6666666666666666	2	1	1	2	0.5	1500.000003	1283.3333359	2500.000005	1933.3333372	Minor	Wrong_doings	42	You have bought cigarettes for a minor	C2_59	0.2	Easy	I1_36	54	It is snowing outside now	0.0555555555555556	No	RIGHT	547.8941999999734	RIGHT	271.94290000034016	LEFT	2055.620600000111	LEFT	1679.3422999999166	18.3	0.5	Probable_Truth	RIGHT	RIGHT	5	554.0579000003163	99	2021-01-18 14:54:24.744574
26	Self	S210118	0.6666666666666666	2	1	1	2	0.1	1433.3333362	1150.0000023	1783.3333369	2500.000005	Minor	Good_deeds	2	You have violated a traffic law	C1_42	0.05	Hard	I1_24	24	The first Grammy awards was held in 1959	0.0	Yes	RIGHT	504.3424999998933	RIGHT	287.9848999996284	RIGHT	830.9673999997358	LEFT	822.8248000000349	18.4	0.1	Probable_Truth	RIGHT	RIGHT	4	607.6912999997148	100	2021-01-18 14:54:47.240075
50	Self	S210118	0.5	1	2	1	2	0.3	1066.6666688	1500.000003	1783.3333369	2216.6666711000003	Minor	Good_deeds	50	You have let a homeless man into your house	C1_22	0.1	Easy	I2_46	17	Singapore ranked 8th in World's smallest countries	0.833333333333333	Yes	RIGHT	288.34480000023177	RIGHT	562.1384999999464	LEFT	3999.3500000000495	LEFT	1552.6867999997194	18.7	0.3	Probable_Truth	RIGHT	LEFT	1	823.82779999989	101	2021-01-18 14:55:13.608269
118	Computer	S210118	0.6666666666666666	1	2	2	1	0.4	1150.0000023	1066.6666688	2350.0000047	1500.000003	Major	Good_deeds	54	You have cursed at others	C1_3	0.85	Hard	I2_39	58	The Earth is round	0.0	Yes	LEFT	287.97420000000784	LEFT	367.723500000011	RIGHT	728.3535000001393	RIGHT	777.5001999998494	18.7	0.4	Probable_Lie	LEFT	RIGHT	2	720.3302814547388	102	2021-01-18 14:55:35.120354
36	Self	S210118	0.8333333333333334	1	2	2	1	0.5	1216.6666691	1433.3333362	1783.3333369	1500.000003	Major	Good_deeds	57	You have held the door open for a stranger	C1_4	0.95	Easy	I2_36	45	Singapore is a poor country	0.722222222222222	Yes	RIGHT	327.4282000002131	RIGHT	827.2124000000076	LEFT	1061.8619000001672	RIGHT	888.093900000058	19.2	0.5	Probable_Truth	LEFT	LEFT	1	701.9573999996283	103	2021-01-18 14:55:57.432134
102	Computer	S210118	0.5	1	2	2	1	0.2	1066.6666688	1433.3333362	1783.3333369	2216.6666711000003	Minor	Wrong_doings	42	You have done something against your values	C2_9	0.0	Hard	I2_11	26	Hot chocolate was created by the Mayan culture	0.944444444444444	Yes	LEFT	319.7602999998708	RIGHT	788.3460000002742	RIGHT	1048.5791999999492	LEFT	1590.054599999803	19.2	0.2	Probable_Truth	RIGHT	LEFT	2	760.9838294513077	104	2021-01-18 14:56:21.016448
130	Computer	S210118	0.8333333333333334	1	2	1	2	0.3	1283.3333359	1283.3333359	2500.000005	2500.000005	Minor	Wrong_doings	36	You have started a movement to support a cause	C2_18	0.0	Hard	I1_50	31	Africa is the continent with the least rainfall	0.0	Yes	LEFT	807.8755000001365	LEFT	1161.2370000002556	RIGHT	1838.8526999997337	LEFT	2211.9011999998293	19.2	0.3	Probable_Lie	RIGHT	RIGHT	1	868.922569881154	105	2021-01-18 14:56:48.040278
30	Self	S210118	0.6666666666666666	2	1	2	1	0.4	1066.6666688	1433.3333362	1500.000003	2066.6666708	Minor	Good_deeds	13	You have returned your trays in food courts	C2_13	0.75	Hard	I1_54	45	China is a part of Asia	0.777777777777778	Yes	RIGHT	793.4649999997418	RIGHT	497.06560000004174	RIGHT	2088.023400000111	RIGHT	2567.8978999999345	19.6	0.4	Probable_Truth	RIGHT	RIGHT	6	627.1543999996538	106	2021-01-18 14:57:13.256068
34	Self	S210118	0.8333333333333334	1	2	1	2	0.2	1000.000002	1066.6666688	2216.6666711000003	2350.0000047	Minor	Wrong_doings	36	You have started a movement to support a cause	C2_18	0.0	Hard	I1_50	31	Africa is the continent with the least rainfall	0.0	Yes	RIGHT	479.7665999999481	LEFT	744.9759999999515	RIGHT	719.5891999999731	LEFT	1491.545400000177	19.4	0.2	Probable_Lie	LEFT	LEFT	6	675.6696000002194	107	2021-01-18 14:57:36.576826
108	Computer	S210118	0.5	2	1	2	1	0.5	1216.6666691	1283.3333359	2500.000005	1650.0000033	Minor	Wrong_doings	27	You have taken responsibility for your actions	C2_23	0.8	Hard	I1_53	30	Airbags in cars are filled with sodium azide	0.0	Yes	LEFT	1335.6006000003615	LEFT	656.1296999998376	LEFT	3399.8993000000155	RIGHT	391.9922000000042	19.4	0.5	Probable_Lie	RIGHT	LEFT	5	786.6152606164646	108	2021-01-18 14:58:02.360029
43	Self	S210118	0.8333333333333334	2	1	1	2	0.6	1150.0000023	1150.0000023	2350.0000047	1933.3333372	Minor	Wrong_doings	7	You have pretended to be busy to avoid a social situation	C2_24	0.0	Easy	I2_5	37	Fishes can swim in water	0.0	Yes	RIGHT	1091.7640999996363	RIGHT	473.19800000013856	RIGHT	1105.2491999998892	RIGHT	3891.901299999972	20.0	0.6	Probable_Truth	RIGHT	RIGHT	3	827.0323000001554	109	2021-01-18 14:58:28.904941
133	Computer	S210118	0.8333333333333334	1	2	2	1	0.2	1216.6666691	1500.000003	2216.6666711000003	1783.3333369	Major	Wrong_doings	20	You have a non-judgmental attitude towards everyone	C1_57	0.0	Hard	I2_2	17	Christmas Day is in March	0.833333333333333	Yes	LEFT	552.1201999999903	LEFT	944.2458999997144	LEFT	1243.4497999997802	LEFT	1957.9432000000447	20.0	0.2	Probable_Lie	LEFT	RIGHT	1	922.0863046837388	110	2021-01-18 14:58:53.808402
93	Self	S210118	0.8333333333333334	2	1	2	1	0.1	1000.000002	1283.3333359	1500.000003	1783.3333369	Major	Wrong_doings	45	You have helped a friend in need	C2_3	0.05	Easy	I1_52	35	December is the last month of the year	0.0555555555555556	No	RIGHT	1036.786900000152	LEFT	361.2437000001592	RIGHT	1129.3381000000409	RIGHT	775.1548999999613	19.9	0.1	Probable_Lie	RIGHT	RIGHT	1	444.6429999998145	111	2021-01-18 14:59:15.696485
